$p_{\max}$,"$u_{S,\max}$",value,fp_num,name,stability
0.505,0.035500000000000004,0.0374749291883571,3,C,True
0.505,0.04042857142857143,17.1428571428571,0,H,False
0.505,0.04042857142857143,0.0,0,S,False
0.505,0.04042857142857143,0.0180900000000000,0,N,False
0.505,0.04042857142857143,0.150000000000000,0,C,False
0.505,0.04042857142857143,17.1428571428571,1,H,True
0.505,0.04042857142857143,42.0866773675762,1,S,True
0.505,0.04042857142857143,0.0180900000000000,1,N,True
0.505,0.04042857142857143,0.00269662921348315,1,C,True
0.505,0.04042857142857143,106.200170406135,2,H,False
0.505,0.04042857142857143,67.8402233869863,2,S,False
0.505,0.04042857142857143,0.00250497017892644,2,N,False
0.505,0.04042857142857143,0.00777205286953076,2,C,False
0.505,0.04042857142857143,106.200170406135,3,H,True
0.505,0.04042857142857143,21.3815129584560,3,S,True
0.505,0.04042857142857143,0.00250497017892644,3,N,True
0.505,0.04042857142857143,0.0340198697520431,3,C,True
0.505,0.04535714285714286,17.1428571428571,0,H,False
0.505,0.04535714285714286,0.0,0,S,False
0.505,0.04535714285714286,0.0180900000000000,0,N,False
0.505,0.04535714285714286,0.150000000000000,0,C,False
0.505,0.04535714285714286,17.1428571428571,1,H,True
0.505,0.04535714285714286,42.0866773675762,1,S,True
0.505,0.04535714285714286,0.0180900000000000,1,N,True
0.505,0.04535714285714286,0.00269662921348315,1,C,True
0.505,0.04535714285714286,107.926873126873,2,H,False
0.505,0.04535714285714286,64.2483930080361,2,S,False
0.505,0.04535714285714286,0.00220279720279721,2,N,False
0.505,0.04535714285714286,0.00836757851083513,2,C,False
0.505,0.04535714285714286,107.926873126873,3,H,True
0.505,0.04535714285714286,23.0446631609066,3,S,True
0.505,0.04535714285714286,0.00220279720279721,3,N,True
0.505,0.04535714285714286,0.0312740495240513,3,C,True
0.505,0.05028571428571429,17.1428571428571,0,H,False
0.505,0.05028571428571429,0.0,0,S,False
0.505,0.05028571428571429,0.0180900000000000,0,N,False
0.505,0.05028571428571429,0.150000000000000,0,C,False
0.505,0.05028571428571429,17.1428571428571,1,H,True
0.505,0.05028571428571429,42.0866773675762,1,S,True
0.505,0.05028571428571429,0.0180900000000000,1,N,True
0.505,0.05028571428571429,0.00269662921348315,1,C,True
0.505,0.05028571428571429,109.281836416314,2,H,False
0.505,0.05028571428571429,61.1178638773953,2,S,False
0.505,0.05028571428571429,0.00196567862714509,2,N,False
0.505,0.05028571428571429,0.00894842782590724,2,C,False
0.505,0.05028571428571429,109.281836416314,3,H,True
0.505,0.05028571428571429,24.5860174128811,3,S,True
0.505,0.05028571428571429,0.00196567862714509,3,N,True
0.505,0.05028571428571429,0.0290058395582713,3,C,True
0.505,0.055214285714285716,17.1428571428571,0,H,False
0.505,0.055214285714285716,0.0,0,S,False
0.505,0.055214285714285716,0.0180900000000000,0,N,False
0.505,0.055214285714285716,0.150000000000000,0,C,False
0.505,0.055214285714285716,17.1428571428571,1,H,True
0.505,0.055214285714285716,42.0866773675762,1,S,True
0.505,0.055214285714285716,0.0180900000000000,1,N,True
0.505,0.055214285714285716,0.00269662921348315,1,C,True
0.505,0.055214285714285716,110.373440643863,2,H,False
0.505,0.055214285714285716,58.3250846147589,2,S,False
0.505,0.055214285714285716,0.00177464788732394,2,N,False
0.505,0.055214285714285716,0.00952494271822384,2,C,False
0.505,0.055214285714285716,110.373440643863,3,H,True
0.505,0.055214285714285716,26.0500746147117,3,S,True
0.505,0.055214285714285716,0.00177464788732394,3,N,True
0.505,0.055214285714285716,0.0270699298882012,3,C,True
0.505,0.06014285714285715,17.1428571428571,0,H,False
0.505,0.06014285714285715,0.0,0,S,False
0.505,0.06014285714285715,0.0180900000000000,0,N,False
0.505,0.06014285714285715,0.150000000000000,0,C,False
0.505,0.06014285714285715,17.1428571428571,1,H,True
0.505,0.06014285714285715,42.0866773675762,1,S,True
0.505,0.06014285714285715,0.0180900000000000,1,N,True
0.505,0.06014285714285715,0.00269662921348315,1,C,True
0.505,0.06014285714285715,111.271666972309,2,H,False
0.505,0.06014285714285715,55.7745555266403,2,S,False
0.505,0.06014285714285715,0.00161745827984596,2,N,False
0.505,0.06014285714285715,0.0101082533859362,2,C,False
0.505,0.06014285714285715,111.271666972309,3,H,True
0.505,0.06014285714285715,27.4748545280817,3,S,True
0.505,0.06014285714285715,0.00161745827984596,3,N,True
0.505,0.06014285714285715,0.0253680414893721,3,C,True
0.505,0.06507142857142857,17.1428571428571,0,H,False
0.505,0.06507142857142857,0.0,0,S,False
0.505,0.06507142857142857,0.0180900000000000,0,N,False
0.505,0.06507142857142857,0.150000000000000,0,C,False
0.505,0.06507142857142857,17.1428571428571,1,H,True
0.505,0.06507142857142857,42.0866773675762,1,S,True
0.505,0.06507142857142857,0.0180900000000000,1,N,True
0.505,0.06507142857142857,0.00269662921348315,1,C,True
0.505,0.06507142857142857,112.023719676550,2,H,False
0.505,0.06507142857142857,53.3860325556835,2,S,False
0.505,0.06507142857142857,0.00148584905660377,2,N,False
0.505,0.06507142857142857,0.0107120557140817,2,C,False
0.505,0.06507142857142857,112.023719676550,3,H,True
0.505,0.06507142857142857,28.8983225400389,3,S,True
0.505,0.06507142857142857,0.00148584905660377,3,N,True
0.505,0.06507142857142857,0.0238276941269190,3,C,True
0.505,0.07,17.1428571428571,0,H,False
0.505,0.07,0.0,0,S,False
0.505,0.07,0.0180900000000000,0,N,False
0.505,0.07,0.150000000000000,0,C,False
0.505,0.07,17.1428571428571,1,H,True
0.505,0.07,42.0866773675762,1,S,True
0.505,0.07,0.0180900000000000,1,N,True
0.505,0.07,0.00269662921348315,1,C,True
0.505,0.07,112.662595419847,2,H,False
0.505,0.07,51.0819938876164,2,S,False
0.505,0.07,0.00137404580152672,2,N,False
0.505,0.07,0.0113558936056557,2,C,False
0.505,0.07,112.662595419847,3,H,True
0.505,0.07,30.3664240210331,3,S,True
0.505,0.07,0.00137404580152672,3,N,True
0.505,0.07,0.0223882525475307,3,C,True
0.5757142857142857,0.001,17.1428571428571,0,H,True
0.5757142857142857,0.001,0.0,0,S,True
0.5757142857142857,0.001,0.0180900000000000,0,N,True
0.5757142857142857,0.001,0.150000000000000,0,C,True
0.5757142857142857,0.001,,1,H,False
0.5757142857142857,0.001,,1,S,False
0.5757142857142857,0.001,,1,N,False
0.5757142857142857,0.001,,1,C,False
0.5757142857142857,0.001,,2,H,False
0.5757142857142857,0.001,,2,S,False
0.5757142857142857,0.001,,2,N,False
0.5757142857142857,0.001,,2,C,False
0.5757142857142857,0.001,,3,H,False
0.5757142857142857,0.001,,3,S,False
0.5757142857142857,0.001,,3,N,False
0.5757142857142857,0.001,,3,C,False
0.5757142857142857,0.005928571428571429,17.1428571428571,0,H,True
0.5757142857142857,0.005928571428571429,0.0,0,S,True
0.5757142857142857,0.005928571428571429,0.0180900000000000,0,N,True
0.5757142857142857,0.005928571428571429,0.150000000000000,0,C,True
0.5757142857142857,0.005928571428571429,,1,H,False
0.5757142857142857,0.005928571428571429,,1,S,False
0.5757142857142857,0.005928571428571429,,1,N,False
0.5757142857142857,0.005928571428571429,,1,C,False
0.5757142857142857,0.005928571428571429,,2,H,False
0.5757142857142857,0.005928571428571429,,2,S,False
0.5757142857142857,0.005928571428571429,,2,N,False
0.5757142857142857,0.005928571428571429,,2,C,False
0.5757142857142857,0.005928571428571429,,3,H,False
0.5757142857142857,0.005928571428571429,,3,S,False
0.5757142857142857,0.005928571428571429,,3,N,False
0.5757142857142857,0.005928571428571429,,3,C,False
0.5757142857142857,0.010857142857142857,17.1428571428571,0,H,False
0.5757142857142857,0.010857142857142857,0.0,0,S,False
0.5757142857142857,0.010857142857142857,0.0180900000000000,0,N,False
0.5757142857142857,0.010857142857142857,0.150000000000000,0,C,False
0.5757142857142857,0.010857142857142857,17.1428571428571,1,H,True
0.5757142857142857,0.010857142857142857,42.1923229125445,1,S,True
0.5757142857142857,0.010857142857142857,0.0180900000000000,1,N,True
0.5757142857142857,0.010857142857142857,0.00232686980609418,1,C,True
0.5757142857142857,0.010857142857142857,39.6154093097909,2,H,False
0.5757142857142857,0.010857142857142857,80.0036804495665,2,S,False
0.5757142857142857,0.010857142857142857,0.0141573033707865,2,N,False
0.5757142857142857,0.010857142857142857,0.00261147518722994,2,C,False
0.5757142857142857,0.010857142857142857,39.6154093097913,3,H,True
0.5757142857142857,0.010857142857142857,1.19490036981929,3,S,True
0.5757142857142857,0.010857142857142857,0.0141573033707865,3,N,True
0.5757142857142857,0.010857142857142857,0.121972271583600,3,C,True
0.5757142857142857,0.01578571428571429,17.1428571428571,0,H,False
0.5757142857142857,0.01578571428571429,0.0,0,S,False
0.5757142857142857,0.01578571428571429,0.0180900000000000,0,N,False
0.5757142857142857,0.01578571428571429,0.150000000000000,0,C,False
0.5757142857142857,0.01578571428571429,17.1428571428571,1,H,True
0.5757142857142857,0.01578571428571429,42.1923229125445,1,S,True
0.5757142857142857,0.01578571428571429,0.0180900000000000,1,N,True
0.5757142857142857,0.01578571428571429,0.00232686980609418,1,C,True
0.5757142857142857,0.01578571428571429,74.9446654611208,2,H,False
0.5757142857142857,0.01578571428571429,98.7673420878536,2,S,False
0.5757142857142857,0.01578571428571429,0.00797468354430382,2,N,False
0.5757142857142857,0.01578571428571429,0.00349234429939780,2,C,False
0.5757142857142857,0.01578571428571429,74.9446654611210,3,H,True
0.5757142857142857,0.01578571428571429,6.35569721838672,3,S,True
0.5757142857142857,0.01578571428571429,0.00797468354430382,3,N,True
0.5757142857142857,0.01578571428571429,0.0774762450620806,3,C,True
0.5757142857142857,0.020714285714285716,17.1428571428571,0,H,False
0.5757142857142857,0.020714285714285716,0.0,0,S,False
0.5757142857142857,0.020714285714285716,0.0180900000000000,0,N,False
0.5757142857142857,0.020714285714285716,0.150000000000000,0,C,False
0.5757142857142857,0.020714285714285716,17.1428571428571,1,H,True
0.5757142857142857,0.020714285714285716,42.1923229125445,1,S,True
0.5757142857142857,0.020714285714285716,0.0180900000000000,1,N,True
0.5757142857142857,0.020714285714285716,0.00232686980609418,1,C,True
0.5757142857142857,0.020714285714285716,88.7962240402769,2,H,False
0.5757142857142857,0.020714285714285716,92.0275030957573,2,S,False
0.5757142857142857,0.020714285714285716,0.00555066079295154,2,N,False
0.5757142857142857,0.020714285714285716,0.00422101578499613,2,C,False
0.5757142857142857,0.020714285714285716,88.7962240402769,3,H,True
0.5757142857142857,0.020714285714285716,10.0000052244638,3,S,True
0.5757142857142857,0.020714285714285716,0.00555066079295154,3,N,True
0.5757142857142857,0.020714285714285716,0.0596473576758992,3,C,True
0.5757142857142857,0.025642857142857144,17.1428571428571,0,H,False
0.5757142857142857,0.025642857142857144,0.0,0,S,False
0.5757142857142857,0.025642857142857144,0.0180900000000000,0,N,False
0.5757142857142857,0.025642857142857144,0.150000000000000,0,C,False
0.5757142857142857,0.025642857142857144,17.1428571428571,1,H,True
0.5757142857142857,0.025642857142857144,42.1923229125445,1,S,True
0.5757142857142857,0.025642857142857144,0.0180900000000000,1,N,True
0.5757142857142857,0.025642857142857144,0.00232686980609418,1,C,True
0.5757142857142857,0.025642857142857144,96.1899613899615,2,H,False
0.5757142857142857,0.025642857142857144,84.8612552262973,2,S,False
0.5757142857142857,0.025642857142857144,0.00425675675675675,2,N,False
0.5757142857142857,0.025642857142857144,0.00484483687360734,2,C,False
0.5757142857142857,0.025642857142857144,96.1899613899614,3,H,True
0.5757142857142857,0.025642857142857144,12.6372122641773,3,S,True
0.5757142857142857,0.025642857142857144,0.00425675675675675,3,N,True
0.5757142857142857,0.025642857142857144,0.0498957186403553,3,C,True
0.5757142857142857,0.030571428571428576,17.1428571428571,0,H,False
0.5757142857142857,0.030571428571428576,0.0,0,S,False
0.5757142857142857,0.030571428571428576,0.0180900000000000,0,N,False
0.5757142857142857,0.030571428571428576,0.150000000000000,0,C,False
0.5757142857142857,0.030571428571428576,17.1428571428571,1,H,True
0.5757142857142857,0.030571428571428576,42.1923229125445,1,S,True
0.5757142857142857,0.030571428571428576,0.0180900000000000,1,N,True
0.5757142857142857,0.030571428571428576,0.00232686980609418,1,C,True
0.5757142857142857,0.030571428571428576,100.788258317025,2,H,False
0.5757142857142857,0.030571428571428576,78.9865145632417,2,S,False
0.5757142857142857,0.030571428571428576,0.00345205479452054,2,N,False
0.5757142857142857,0.030571428571428576,0.00539243888291946,2,C,False
0.5757142857142857,0.030571428571428576,100.788258317025,3,H,True
0.5757142857142857,0.030571428571428576,14.6854111825208,3,S,True
0.5757142857142857,0.030571428571428576,0.00345205479452054,3,N,True
0.5757142857142857,0.030571428571428576,0.0436713640996631,3,C,True
0.5757142857142857,0.035500000000000004,17.1428571428571,0,H,False
0.5757142857142857,0.035500000000000004,0.0,0,S,False
0.5757142857142857,0.035500000000000004,0.0180900000000000,0,N,False
0.5757142857142857,0.035500000000000004,0.150000000000000,0,C,False
0.5757142857142857,0.035500000000000004,17.1428571428571,1,H,True
0.5757142857142857,0.035500000000000004,42.1923229125445,1,S,True
0.5757142857142857,0.035500000000000004,0.0180900000000000,1,N,True
0.5757142857142857,0.035500000000000004,0.00232686980609418,1,C,True
0.5757142857142857,0.035500000000000004,103.924423963134,2,H,False
0.5757142857142857,0.035500000000000004,74.2580729930083,2,S,False
0.5757142857142857,0.035500000000000004,0.00290322580645161,2,N,False
0.5757142857142857,0.035500000000000004,0.00588248772930491,2,C,False
0.5757142857142857,0.035500000000000004,103.924423963134,3,H,True
0.5757142857142857,0.035500000000000004,16.3598272370564,3,S,True
0.5757142857142857,0.035500000000000004,0.00290322580645161,3,N,True
0.5757142857142857,0.035500000000000004,0.0393096130659769,3,C,True
0.5757142857142857,0.04042857142857143,17.1428571428571,0,H,False
0.5757142857142857,0.04042857142857143,0.0,0,S,False
0.5757142857142857,0.04042857142857143,0.0180900000000000,0,N,False
0.5757142857142857,0.04042857142857143,0.150000000000000,0,C,False
0.5757142857142857,0.04042857142857143,17.1428571428571,1,H,True
0.5757142857142857,0.04042857142857143,42.1923229125445,1,S,True
0.5757142857142857,0.04042857142857143,0.0180900000000000,1,N,True
0.5757142857142857,0.04042857142857143,0.00232686980609418,1,C,True
0.5757142857142857,0.04042857142857143,106.200170406135,2,H,False
0.5757142857142857,0.04042857142857143,70.3964541966588,2,S,False
0.5757142857142857,0.04042857142857143,0.00250497017892644,2,N,False
0.5757142857142857,0.04042857142857143,0.00632785698929999,2,C,False
0.5757142857142857,0.04042857142857143,106.200170406135,3,H,True
0.5757142857142857,0.04042857142857143,17.7797547619550,3,S,True
0.5757142857142857,0.04042857142857143,0.00250497017892644,3,N,True
0.5757142857142857,0.04042857142857143,0.0360547581233481,3,C,True
0.5757142857142857,0.04535714285714286,17.1428571428571,0,H,False
0.5757142857142857,0.04535714285714286,0.0,0,S,False
0.5757142857142857,0.04535714285714286,0.0180900000000000,0,N,False
0.5757142857142857,0.04535714285714286,0.150000000000000,0,C,False
0.5757142857142857,0.04535714285714286,17.1428571428571,1,H,True
0.5757142857142857,0.04535714285714286,42.1923229125445,1,S,True
0.5757142857142857,0.04535714285714286,0.0180900000000000,1,N,True
0.5757142857142857,0.04535714285714286,0.00232686980609418,1,C,True
0.5757142857142857,0.04535714285714286,107.926873126873,2,H,False
0.5757142857142857,0.04535714285714286,67.1799556942409,2,S,False
0.5757142857142857,0.04535714285714286,0.00220279720279721,2,N,False
0.5757142857142857,0.04535714285714286,0.00673782906960478,2,C,False
0.5757142857142857,0.04535714285714286,107.926873126873,3,H,True
0.5757142857142857,0.04535714285714286,19.0170772215099,3,S,True
0.5757142857142857,0.04535714285714286,0.00220279720279721,3,N,True
0.5757142857142857,0.04535714285714286,0.0335131133397863,3,C,True
0.5757142857142857,0.05028571428571429,17.1428571428571,0,H,False
0.5757142857142857,0.05028571428571429,0.0,0,S,False
0.5757142857142857,0.05028571428571429,0.0180900000000000,0,N,False
0.5757142857142857,0.05028571428571429,0.150000000000000,0,C,False
0.5757142857142857,0.05028571428571429,17.1428571428571,1,H,True
0.5757142857142857,0.05028571428571429,42.1923229125445,1,S,True
0.5757142857142857,0.05028571428571429,0.0180900000000000,1,N,True
0.5757142857142857,0.05028571428571429,0.00232686980609418,1,C,True
0.5757142857142857,0.05028571428571429,109.281836416314,2,H,False
0.5757142857142857,0.05028571428571429,64.4492834620842,2,S,False
0.5757142857142857,0.05028571428571429,0.00196567862714509,2,N,False
0.5757142857142857,0.05028571428571429,0.00711934824931696,2,C,False
0.5757142857142857,0.05028571428571429,109.281836416314,3,H,True
0.5757142857142857,0.05028571428571429,20.1181993639035,3,S,True
0.5757142857142857,0.05028571428571429,0.00196567862714509,3,N,True
0.5757142857142857,0.05028571428571429,0.0314588463133685,3,C,True
0.5757142857142857,0.055214285714285716,17.1428571428571,0,H,False
0.5757142857142857,0.055214285714285716,0.0,0,S,False
0.5757142857142857,0.055214285714285716,0.0180900000000000,0,N,False
0.5757142857142857,0.055214285714285716,0.150000000000000,0,C,False
0.5757142857142857,0.055214285714285716,17.1428571428571,1,H,True
0.5757142857142857,0.055214285714285716,42.1923229125445,1,S,True
0.5757142857142857,0.055214285714285716,0.0180900000000000,1,N,True
0.5757142857142857,0.055214285714285716,0.00232686980609418,1,C,True
0.5757142857142857,0.055214285714285716,110.373440643863,2,H,False
0.5757142857142857,0.055214285714285716,62.0909604743046,2,S,False
0.5757142857142857,0.055214285714285716,0.00177464788732394,2,N,False
0.5757142857142857,0.055214285714285716,0.00747777856120698,2,C,False
0.5757142857142857,0.055214285714285716,110.373440643863,3,H,True
0.5757142857142857,0.055214285714285716,21.1147926162803,3,S,True
0.5757142857142857,0.055214285714285716,0.00177464788732394,3,N,True
0.5757142857142857,0.055214285714285716,0.0297527937925833,3,C,True
0.5757142857142857,0.06014285714285715,17.1428571428571,0,H,False
0.5757142857142857,0.06014285714285715,0.0,0,S,False
0.5757142857142857,0.06014285714285715,0.0180900000000000,0,N,False
0.5757142857142857,0.06014285714285715,0.150000000000000,0,C,False
0.5757142857142857,0.06014285714285715,17.1428571428571,1,H,True
0.5757142857142857,0.06014285714285715,42.1923229125445,1,S,True
0.5757142857142857,0.06014285714285715,0.0180900000000000,1,N,True
0.5757142857142857,0.06014285714285715,0.00232686980609418,1,C,True
0.5757142857142857,0.06014285714285715,111.271666972309,2,H,False
0.5757142857142857,0.06014285714285715,60.0230327762052,2,S,False
0.5757142857142857,0.06014285714285715,0.00161745827984596,2,N,False
0.5757142857142857,0.06014285714285715,0.00781738598087322,2,C,False
0.5757142857142857,0.06014285714285715,111.271666972309,3,H,True
0.5757142857142857,0.06014285714285715,22.0294895209437,3,S,True
0.5757142857142857,0.06014285714285715,0.00161745827984596,3,N,True
0.5757142857142857,0.06014285714285715,0.0283042956978184,3,C,True
0.5757142857142857,0.06507142857142857,17.1428571428571,0,H,False
0.5757142857142857,0.06507142857142857,0.0,0,S,False
0.5757142857142857,0.06507142857142857,0.0180900000000000,0,N,False
0.5757142857142857,0.06507142857142857,0.150000000000000,0,C,False
0.5757142857142857,0.06507142857142857,17.1428571428571,1,H,True
0.5757142857142857,0.06507142857142857,42.1923229125445,1,S,True
0.5757142857142857,0.06507142857142857,0.0180900000000000,1,N,True
0.5757142857142857,0.06507142857142857,0.00232686980609418,1,C,True
0.5757142857142857,0.06507142857142857,112.023719676550,2,H,False
0.5757142857142857,0.06507142857142857,58.1851220254285,2,S,False
0.5757142857142857,0.06507142857142857,0.00148584905660377,2,N,False
0.5757142857142857,0.06507142857142857,0.00814165929253705,2,C,False
0.5757142857142857,0.06507142857142857,112.023719676550,3,H,True
0.5757142857142857,0.06507142857142857,22.8791128586842,3,S,True
0.5757142857142857,0.06507142857142857,0.00148584905660377,3,N,True
0.5757142857142857,0.06507142857142857,0.0270515879765790,3,C,True
0.5757142857142857,0.07,17.1428571428571,0,H,False
0.5757142857142857,0.07,0.0,0,S,False
0.5757142857142857,0.07,0.0180900000000000,0,N,False
0.5757142857142857,0.07,0.150000000000000,0,C,False
0.5757142857142857,0.07,17.1428571428571,1,H,True
0.5757142857142857,0.07,42.1923229125445,1,S,True
0.5757142857142857,0.07,0.0180900000000000,1,N,True
0.5757142857142857,0.07,0.00232686980609418,1,C,True
0.5757142857142857,0.07,112.662595419847,2,H,False
0.5757142857142857,0.07,56.5317851625714,2,S,False
0.5757142857142857,0.07,0.00137404580152672,2,N,False
0.5757142857142857,0.07,0.00845353301935144,2,C,False
0.5757142857142857,0.07,112.662595419847,3,H,True
0.5757142857142857,0.07,23.6766166232854,3,S,True
0.5757142857142857,0.07,0.00137404580152672,3,N,True
0.5757142857142857,0.07,0.0259510006128406,3,C,True
0.6464285714285715,0.001,17.1428571428571,0,H,True
0.6464285714285715,0.001,0.0,0,S,True
0.6464285714285715,0.001,0.0180900000000000,0,N,True
0.6464285714285715,0.001,0.150000000000000,0,C,True
0.6464285714285715,0.001,,1,H,False
0.6464285714285715,0.001,,1,S,False
0.6464285714285715,0.001,,1,N,False
0.6464285714285715,0.001,,1,C,False
0.6464285714285715,0.001,,2,H,False
0.6464285714285715,0.001,,2,S,False
0.6464285714285715,0.001,,2,N,False
0.6464285714285715,0.001,,2,C,False
0.6464285714285715,0.001,,3,H,False
0.6464285714285715,0.001,,3,S,False
0.6464285714285715,0.001,,3,N,False
0.6464285714285715,0.001,,3,C,False
0.6464285714285715,0.005928571428571429,17.1428571428571,0,H,True
0.6464285714285715,0.005928571428571429,0.0,0,S,True
0.6464285714285715,0.005928571428571429,0.0180900000000000,0,N,True
0.6464285714285715,0.005928571428571429,0.150000000000000,0,C,True
0.6464285714285715,0.005928571428571429,,1,H,False
0.6464285714285715,0.005928571428571429,,1,S,False
0.6464285714285715,0.005928571428571429,,1,N,False
0.6464285714285715,0.005928571428571429,,1,C,False
0.6464285714285715,0.005928571428571429,,2,H,False
0.6464285714285715,0.005928571428571429,,2,S,False
0.6464285714285715,0.005928571428571429,,2,N,False
0.6464285714285715,0.005928571428571429,,2,C,False
0.6464285714285715,0.005928571428571429,,3,H,False
0.6464285714285715,0.005928571428571429,,3,S,False
0.6464285714285715,0.005928571428571429,,3,N,False
0.6464285714285715,0.005928571428571429,,3,C,False
0.6464285714285715,0.010857142857142857,17.1428571428571,0,H,False
0.6464285714285715,0.010857142857142857,0.0,0,S,False
0.6464285714285715,0.010857142857142857,0.0180900000000000,0,N,False
0.6464285714285715,0.010857142857142857,0.150000000000000,0,C,False
0.6464285714285715,0.010857142857142857,17.1428571428571,1,H,True
0.6464285714285715,0.010857142857142857,42.2724899947800,1,S,True
0.6464285714285715,0.010857142857142857,0.0180900000000000,1,N,True
0.6464285714285715,0.010857142857142857,0.00204628501827040,1,C,True
0.6464285714285715,0.010857142857142857,39.6154093097909,2,H,False
0.6464285714285715,0.010857142857142857,80.2143577381111,2,S,False
0.6464285714285715,0.010857142857142857,0.0141573033707865,2,N,False
0.6464285714285715,0.010857142857142857,0.00229239133746323,2,C,False
0.6464285714285715,0.010857142857142857,39.6154093097913,3,H,True
0.6464285714285715,0.010857142857142857,1.04805383623402,3,S,True
0.6464285714285715,0.010857142857142857,0.0141573033707865,3,N,True
0.6464285714285715,0.010857142857142857,0.122194679787090,3,C,True
0.6464285714285715,0.01578571428571429,17.1428571428571,0,H,False
0.6464285714285715,0.01578571428571429,0.0,0,S,False
0.6464285714285715,0.01578571428571429,0.0180900000000000,0,N,False
0.6464285714285715,0.01578571428571429,0.150000000000000,0,C,False
0.6464285714285715,0.01578571428571429,17.1428571428571,1,H,True
0.6464285714285715,0.01578571428571429,42.2724899947800,1,S,True
0.6464285714285715,0.01578571428571429,0.0180900000000000,1,N,True
0.6464285714285715,0.01578571428571429,0.00204628501827040,1,C,True
0.6464285714285715,0.01578571428571429,74.9446654611208,2,H,False
0.6464285714285715,0.01578571428571429,99.3247231046736,2,S,False
0.6464285714285715,0.01578571428571429,0.00797468354430382,2,N,False
0.6464285714285715,0.01578571428571429,0.00304611025720939,2,C,False
0.6464285714285715,0.01578571428571429,74.9446654611210,3,H,True
0.6464285714285715,0.01578571428571429,5.55793218749756,3,S,True
0.6464285714285715,0.01578571428571429,0.00797468354430382,3,N,True
0.6464285714285715,0.01578571428571429,0.0781149283033607,3,C,True
0.6464285714285715,0.020714285714285716,17.1428571428571,0,H,False
0.6464285714285715,0.020714285714285716,0.0,0,S,False
0.6464285714285715,0.020714285714285716,0.0180900000000000,0,N,False
0.6464285714285715,0.020714285714285716,0.150000000000000,0,C,False
0.6464285714285715,0.020714285714285716,17.1428571428571,1,H,True
0.6464285714285715,0.020714285714285716,42.2724899947800,1,S,True
0.6464285714285715,0.020714285714285716,0.0180900000000000,1,N,True
0.6464285714285715,0.020714285714285716,0.00204628501827040,1,C,True
0.6464285714285715,0.020714285714285716,88.7962240402770,2,H,False
0.6464285714285715,0.020714285714285716,92.8595763861455,2,S,False
0.6464285714285715,0.020714285714285716,0.00555066079295154,2,N,False
0.6464285714285715,0.020714285714285716,0.00365878019488121,2,C,False
0.6464285714285715,0.020714285714285716,88.7962240402770,3,H,True
0.6464285714285715,0.020714285714285716,8.71535753366136,3,S,True
0.6464285714285715,0.020714285714285716,0.00555066079295154,3,N,True
0.6464285714285715,0.020714285714285716,0.0605153997833339,3,C,True
0.6464285714285715,0.025642857142857144,17.1428571428571,0,H,False
0.6464285714285715,0.025642857142857144,0.0,0,S,False
0.6464285714285715,0.025642857142857144,0.0180900000000000,0,N,False
0.6464285714285715,0.025642857142857144,0.150000000000000,0,C,False
0.6464285714285715,0.025642857142857144,17.1428571428571,1,H,True
0.6464285714285715,0.025642857142857144,42.2724899947800,1,S,True
0.6464285714285715,0.025642857142857144,0.0180900000000000,1,N,True
0.6464285714285715,0.025642857142857144,0.00204628501827040,1,C,True
0.6464285714285715,0.025642857142857144,96.1899613899616,2,H,False
0.6464285714285715,0.025642857142857144,85.9369550013575,2,S,False
0.6464285714285715,0.025642857142857144,0.00425675675675675,2,N,False
0.6464285714285715,0.025642857142857144,0.00417385223476403,2,C,False
0.6464285714285715,0.025642857142857144,96.1899613899615,3,H,True
0.6464285714285715,0.025642857142857144,10.9742490230246,3,S,True
0.6464285714285715,0.025642857142857144,0.00425675675675675,3,N,True
0.6464285714285715,0.025642857142857144,0.0509330180947617,3,C,True
0.6464285714285715,0.030571428571428576,17.1428571428571,0,H,False
0.6464285714285715,0.030571428571428576,0.0,0,S,False
0.6464285714285715,0.030571428571428576,0.0180900000000000,0,N,False
0.6464285714285715,0.030571428571428576,0.150000000000000,0,C,False
0.6464285714285715,0.030571428571428576,17.1428571428571,1,H,True
0.6464285714285715,0.030571428571428576,42.2724899947800,1,S,True
0.6464285714285715,0.030571428571428576,0.0180900000000000,1,N,True
0.6464285714285715,0.030571428571428576,0.00204628501827040,1,C,True
0.6464285714285715,0.030571428571428576,100.788258317026,2,H,False
0.6464285714285715,0.030571428571428576,80.2881752774755,2,S,False
0.6464285714285715,0.030571428571428576,0.00345205479452054,2,N,False
0.6464285714285715,0.030571428571428576,0.00461755057590716,2,C,False
0.6464285714285715,0.030571428571428576,100.788258317026,3,H,True
0.6464285714285715,0.030571428571428576,12.7052002320265,3,S,True
0.6464285714285715,0.030571428571428576,0.00345205479452054,3,N,True
0.6464285714285715,0.030571428571428576,0.0448501984104610,3,C,True
0.6464285714285715,0.035500000000000004,17.1428571428571,0,H,False
0.6464285714285715,0.035500000000000004,0.0,0,S,False
0.6464285714285715,0.035500000000000004,0.0180900000000000,0,N,False
0.6464285714285715,0.035500000000000004,0.150000000000000,0,C,False
0.6464285714285715,0.035500000000000004,17.1428571428571,1,H,True
0.6464285714285715,0.035500000000000004,42.2724899947800,1,S,True
0.6464285714285715,0.035500000000000004,0.0180900000000000,1,N,True
0.6464285714285715,0.035500000000000004,0.00204628501827040,1,C,True
