$\epsilon$,$N_I$,value,fp_num,name,stability
1.0714285714285714,0.000375,58.3153561374867,2,S,False
1.0714285714285714,0.000375,0.00272727272727273,2,N,False
1.0714285714285714,0.000375,0.00953055407761149,2,C,False
1.0714285714285714,0.000375,106.558441558442,3,H,True
1.0714285714285714,0.000375,24.6902024790058,3,S,True
1.0714285714285714,0.000375,0.00272727272727273,3,N,True
1.0714285714285714,0.000375,0.0291401043830144,3,C,True
1.0714285714285714,0.0005,13.4693877551021,0,H,False
1.0714285714285714,0.0005,0.0,0,S,False
1.0714285714285714,0.0005,0.0191428571428571,0,N,False
1.0714285714285714,0.0005,0.152142857142857,0,C,False
1.0714285714285714,0.0005,13.4693877551021,1,H,True
1.0714285714285714,0.0005,32.3615357151468,1,S,True
1.0714285714285714,0.0005,0.0191428571428571,1,N,True
1.0714285714285714,0.0005,0.00283849918433932,1,C,True
1.0714285714285714,0.0005,107.272727272727,2,H,False
1.0714285714285714,0.0005,56.5776110343954,2,S,False
1.0714285714285714,0.0005,0.00272727272727273,2,N,False
1.0714285714285714,0.0005,0.00993034092601743,2,C,False
1.0714285714285714,0.0005,107.272727272727,3,H,True
1.0714285714285714,0.0005,25.6479109189671,3,S,True
1.0714285714285714,0.0005,0.00272727272727273,3,N,True
1.0714285714285714,0.0005,0.0278478488016014,3,C,True
1.0714285714285714,0.000625,13.4693877551021,0,H,False
1.0714285714285714,0.000625,0.0,0,S,False
1.0714285714285714,0.000625,0.0192678571428571,0,N,False
1.0714285714285714,0.000625,0.152142857142857,0,C,False
1.0714285714285714,0.000625,13.4693877551021,1,H,True
1.0714285714285714,0.000625,32.3615357151468,1,S,True
1.0714285714285714,0.000625,0.0192678571428571,1,N,True
1.0714285714285714,0.000625,0.00283849918433932,1,C,True
1.0714285714285714,0.000625,107.987012987013,2,H,False
1.0714285714285714,0.000625,54.7004207387257,2,S,False
1.0714285714285714,0.000625,0.00272727272727273,2,N,False
1.0714285714285714,0.000625,0.0103940606699731,2,C,False
1.0714285714285714,0.000625,107.987012987013,3,H,True
1.0714285714285714,0.000625,26.7272668978595,3,S,True
1.0714285714285714,0.000625,0.00272727272727273,3,N,True
1.0714285714285714,0.000625,0.0264916603246387,3,C,True
1.0714285714285714,0.00075,13.4693877551021,0,H,False
1.0714285714285714,0.00075,0.0,0,S,False
1.0714285714285714,0.00075,0.0193928571428571,0,N,False
1.0714285714285714,0.00075,0.152142857142857,0,C,False
1.0714285714285714,0.00075,13.4693877551021,1,H,True
1.0714285714285714,0.00075,32.3615357151468,1,S,True
1.0714285714285714,0.00075,0.0193928571428571,1,N,True
1.0714285714285714,0.00075,0.00283849918433932,1,C,True
1.0714285714285714,0.00075,108.701298701299,2,H,False
1.0714285714285714,0.00075,52.6383545062665,2,S,False
1.0714285714285714,0.00075,0.00272727272727273,2,N,False
1.0714285714285714,0.00075,0.0109464250398589,2,C,False
1.0714285714285714,0.00075,108.701298701299,3,H,True
1.0714285714285714,0.00075,27.9737011598939,3,S,True
1.0714285714285714,0.00075,0.00272727272727273,3,N,True
1.0714285714285714,0.00075,0.0250468272217458,3,C,True
1.0714285714285714,0.000875,13.4693877551021,0,H,False
1.0714285714285714,0.000875,0.0,0,S,False
1.0714285714285714,0.000875,0.0195178571428571,0,N,False
1.0714285714285714,0.000875,0.152142857142857,0,C,False
1.0714285714285714,0.000875,13.4693877551021,1,H,True
1.0714285714285714,0.000875,32.3615357151468,1,S,True
1.0714285714285714,0.000875,0.0195178571428571,1,N,True
1.0714285714285714,0.000875,0.00283849918433932,1,C,True
1.0714285714285714,0.000875,109.415584415584,2,H,False
1.0714285714285714,0.000875,50.3096470834594,2,S,False
1.0714285714285714,0.000875,0.00272727272727273,2,N,False
1.0714285714285714,0.000875,0.0116321367508084,2,C,False
1.0714285714285714,0.000875,109.415584415584,3,H,True
1.0714285714285714,0.000875,29.4689789586291,3,S,True
1.0714285714285714,0.000875,0.00272727272727273,3,N,True
1.0714285714285714,0.000875,0.0234686467777892,3,C,True
1.0714285714285714,0.001,13.4693877551021,0,H,False
1.0714285714285714,0.001,0.0,0,S,False
1.0714285714285714,0.001,0.0196428571428571,0,N,False
1.0714285714285714,0.001,0.152142857142857,0,C,False
1.0714285714285714,0.001,13.4693877551021,1,H,True
1.0714285714285714,0.001,32.3615357151468,1,S,True
1.0714285714285714,0.001,0.0196428571428571,1,N,True
1.0714285714285714,0.001,0.00283849918433932,1,C,True
1.0714285714285714,0.001,110.129870129870,2,H,False
1.0714285714285714,0.001,47.5353869834836,2,S,False
1.0714285714285714,0.001,0.00272727272727273,2,N,False
1.0714285714285714,0.001,0.0125495553727698,2,C,False
1.0714285714285714,0.001,110.129870129870,3,H,True
1.0714285714285714,0.001,31.3920117808854,3,S,True
1.0714285714285714,0.001,0.00272727272727273,3,N,True
1.0714285714285714,0.001,0.0216587594228208,3,C,True
1.0714285714285714,0.0011250000000000001,13.4693877551021,0,H,False
1.0714285714285714,0.0011250000000000001,0.0,0,S,False
1.0714285714285714,0.0011250000000000001,0.0197678571428571,0,N,False
1.0714285714285714,0.0011250000000000001,0.152142857142857,0,C,False
1.0714285714285714,0.0011250000000000001,13.4693877551021,1,H,True
1.0714285714285714,0.0011250000000000001,32.3615357151468,1,S,True
1.0714285714285714,0.0011250000000000001,0.0197678571428571,1,N,True
1.0714285714285714,0.0011250000000000001,0.00283849918433932,1,C,True
1.0714285714285714,0.0011250000000000001,110.844155844156,2,H,False
1.0714285714285714,0.0011250000000000001,43.7014254843579,2,S,False
1.0714285714285714,0.0011250000000000001,0.00272727272727273,2,N,False
1.0714285714285714,0.0011250000000000001,0.0140385133596814,2,C,False
1.0714285714285714,0.0011250000000000001,110.844155844156,3,H,True
1.0714285714285714,0.0011250000000000001,34.3569483486444,3,S,True
1.0714285714285714,0.0011250000000000001,0.00272727272727273,3,N,True
1.0714285714285714,0.0011250000000000001,0.0192773327029021,3,C,True
1.0714285714285714,0.00125,13.4693877551021,0,H,False
1.0714285714285714,0.00125,0.0,0,S,False
1.0714285714285714,0.00125,0.0198928571428571,0,N,False
1.0714285714285714,0.00125,0.152142857142857,0,C,False
1.0714285714285714,0.00125,13.4693877551021,1,H,True
1.0714285714285714,0.00125,32.3615357151468,1,S,True
1.0714285714285714,0.00125,0.0198928571428571,1,N,True
1.0714285714285714,0.00125,0.00283849918433932,1,C,True
1.0714285714285714,0.00125,,2,H,False
1.0714285714285714,0.00125,,2,S,False
1.0714285714285714,0.00125,,2,N,False
1.0714285714285714,0.00125,,2,C,False
1.0714285714285714,0.00125,,3,H,False
1.0714285714285714,0.00125,,3,S,False
1.0714285714285714,0.00125,,3,N,False
1.0714285714285714,0.00125,,3,C,False
1.0714285714285714,0.001375,13.4693877551021,0,H,False
1.0714285714285714,0.001375,0.0,0,S,False
1.0714285714285714,0.001375,0.0200178571428571,0,N,False
1.0714285714285714,0.001375,0.152142857142857,0,C,False
1.0714285714285714,0.001375,13.4693877551021,1,H,True
1.0714285714285714,0.001375,32.3615357151468,1,S,True
1.0714285714285714,0.001375,0.0200178571428571,1,N,True
1.0714285714285714,0.001375,0.00283849918433932,1,C,True
1.0714285714285714,0.001375,,2,H,False
1.0714285714285714,0.001375,,2,S,False
1.0714285714285714,0.001375,,2,N,False
1.0714285714285714,0.001375,,2,C,False
1.0714285714285714,0.001375,,3,H,False
1.0714285714285714,0.001375,,3,S,False
1.0714285714285714,0.001375,,3,N,False
1.0714285714285714,0.001375,,3,C,False
1.0714285714285714,0.0015,13.4693877551021,0,H,False
1.0714285714285714,0.0015,0.0,0,S,False
1.0714285714285714,0.0015,0.0201428571428571,0,N,False
1.0714285714285714,0.0015,0.152142857142857,0,C,False
1.0714285714285714,0.0015,13.4693877551021,1,H,True
1.0714285714285714,0.0015,32.3615357151468,1,S,True
1.0714285714285714,0.0015,0.0201428571428571,1,N,True
1.0714285714285714,0.0015,0.00283849918433932,1,C,True
1.0714285714285714,0.0015,,2,H,False
1.0714285714285714,0.0015,,2,S,False
1.0714285714285714,0.0015,,2,N,False
1.0714285714285714,0.0015,,2,C,False
1.0714285714285714,0.0015,,3,H,False
1.0714285714285714,0.0015,,3,S,False
1.0714285714285714,0.0015,,3,N,False
1.0714285714285714,0.0015,,3,C,False
1.0714285714285714,0.0016250000000000001,13.4693877551021,0,H,False
1.0714285714285714,0.0016250000000000001,0.0,0,S,False
1.0714285714285714,0.0016250000000000001,0.0202678571428571,0,N,False
1.0714285714285714,0.0016250000000000001,0.152142857142857,0,C,False
1.0714285714285714,0.0016250000000000001,13.4693877551021,1,H,True
1.0714285714285714,0.0016250000000000001,32.3615357151468,1,S,True
1.0714285714285714,0.0016250000000000001,0.0202678571428571,1,N,True
1.0714285714285714,0.0016250000000000001,0.00283849918433932,1,C,True
1.0714285714285714,0.0016250000000000001,,2,H,False
1.0714285714285714,0.0016250000000000001,,2,S,False
1.0714285714285714,0.0016250000000000001,,2,N,False
1.0714285714285714,0.0016250000000000001,,2,C,False
1.0714285714285714,0.0016250000000000001,,3,H,False
1.0714285714285714,0.0016250000000000001,,3,S,False
1.0714285714285714,0.0016250000000000001,,3,N,False
1.0714285714285714,0.0016250000000000001,,3,C,False
1.0714285714285714,0.00175,13.4693877551021,0,H,False
1.0714285714285714,0.00175,0.0,0,S,False
1.0714285714285714,0.00175,0.0203928571428571,0,N,False
1.0714285714285714,0.00175,0.152142857142857,0,C,False
1.0714285714285714,0.00175,13.4693877551021,1,H,True
1.0714285714285714,0.00175,32.3615357151468,1,S,True
1.0714285714285714,0.00175,0.0203928571428571,1,N,True
1.0714285714285714,0.00175,0.00283849918433932,1,C,True
1.0714285714285714,0.00175,,2,H,False
1.0714285714285714,0.00175,,2,S,False
1.0714285714285714,0.00175,,2,N,False
1.0714285714285714,0.00175,,2,C,False
1.0714285714285714,0.00175,,3,H,False
1.0714285714285714,0.00175,,3,S,False
1.0714285714285714,0.00175,,3,N,False
1.0714285714285714,0.00175,,3,C,False
1.1071428571428572,0.0,11.6326530612245,0,H,False
1.1071428571428572,0.0,0.0,0,S,False
1.1071428571428572,0.0,0.0189642857142857,0,N,False
1.1071428571428572,0.0,0.153214285714286,0,C,False
1.1071428571428572,0.0,11.6326530612245,1,H,True
1.1071428571428572,0.0,27.6617483474952,1,S,True
1.1071428571428572,0.0,0.0189642857142857,1,N,True
1.1071428571428572,0.0,0.00289452166802944,1,C,True
1.1071428571428572,0.0,104.415584415584,2,H,False
1.1071428571428572,0.0,58.8341918532522,2,S,False
1.1071428571428572,0.0,0.00272727272727273,2,N,False
1.1071428571428572,0.0,0.00934869803398700,2,C,False
1.1071428571428572,0.0,104.415584415584,3,H,True
1.1071428571428572,0.0,23.5992635045461,3,S,True
1.1071428571428572,0.0,0.00272727272727273,3,N,True
1.1071428571428572,0.0,0.0306802917824108,3,C,True
1.1071428571428572,0.000125,11.6326530612245,0,H,False
1.1071428571428572,0.000125,0.0,0,S,False
1.1071428571428572,0.000125,0.0190892857142857,0,N,False
1.1071428571428572,0.000125,0.153214285714286,0,C,False
1.1071428571428572,0.000125,11.6326530612245,1,H,True
1.1071428571428572,0.000125,27.6617483474952,1,S,True
1.1071428571428572,0.000125,0.0190892857142857,1,N,True
1.1071428571428572,0.000125,0.00289452166802944,1,C,True
1.1071428571428572,0.000125,105.129870129870,2,H,False
1.1071428571428572,0.000125,57.2587938417264,2,S,False
1.1071428571428572,0.000125,0.00272727272727273,2,N,False
1.1071428571428572,0.000125,0.00970465262096829,2,C,False
1.1071428571428572,0.000125,105.129870129870,3,H,True
1.1071428571428572,0.000125,24.4529665632212,3,S,True
1.1071428571428572,0.000125,0.00272727272727273,3,N,True
1.1071428571428572,0.000125,0.0294307013273455,3,C,True
1.1071428571428572,0.00025,11.6326530612245,0,H,False
1.1071428571428572,0.00025,0.0,0,S,False
1.1071428571428572,0.00025,0.0192142857142857,0,N,False
1.1071428571428572,0.00025,0.153214285714286,0,C,False
1.1071428571428572,0.00025,11.6326530612245,1,H,True
1.1071428571428572,0.00025,27.6617483474952,1,S,True
1.1071428571428572,0.00025,0.0192142857142857,1,N,True
1.1071428571428572,0.00025,0.00289452166802944,1,C,True
1.1071428571428572,0.00025,105.844155844156,2,H,False
1.1071428571428572,0.00025,55.5740949983252,2,S,False
1.1071428571428572,0.00025,0.00272727272727273,2,N,False
1.1071428571428572,0.00025,0.0101098342175102,2,C,False
1.1071428571428572,0.00025,105.844155844156,3,H,True
1.1071428571428572,0.00025,25.3985008312050,3,S,True
1.1071428571428572,0.00025,0.00272727272727273,3,N,True
1.1071428571428572,0.00025,0.0281318838627197,3,C,True
1.1071428571428572,0.000375,11.6326530612245,0,H,False
1.1071428571428572,0.000375,0.0,0,S,False
1.1071428571428572,0.000375,0.0193392857142857,0,N,False
1.1071428571428572,0.000375,0.153214285714286,0,C,False
1.1071428571428572,0.000375,11.6326530612245,1,H,True
1.1071428571428572,0.000375,27.6617483474952,1,S,True
1.1071428571428572,0.000375,0.0193392857142857,1,N,True
1.1071428571428572,0.000375,0.00289452166802944,1,C,True
1.1071428571428572,0.000375,106.558441558442,2,H,False
1.1071428571428572,0.000375,53.7522482370273,2,S,False
1.1071428571428572,0.000375,0.00272727272727273,2,N,False
1.1071428571428572,0.000375,0.0105797727729888,2,C,False
1.1071428571428572,0.000375,106.558441558442,3,H,True
1.1071428571428572,0.000375,26.4637133945186,3,S,True
1.1071428571428572,0.000375,0.00272727272727273,3,N,True
1.1071428571428572,0.000375,0.0267683094391571,3,C,True
1.1071428571428572,0.0005,11.6326530612245,0,H,False
1.1071428571428572,0.0005,0.0,0,S,False
1.1071428571428572,0.0005,0.0194642857142857,0,N,False
1.1071428571428572,0.0005,0.153214285714286,0,C,False
1.1071428571428572,0.0005,11.6326530612245,1,H,True
1.1071428571428572,0.0005,27.6617483474952,1,S,True
1.1071428571428572,0.0005,0.0194642857142857,1,N,True
1.1071428571428572,0.0005,0.00289452166802944,1,C,True
1.1071428571428572,0.0005,107.272727272727,2,H,False
1.1071428571428572,0.0005,51.7484922539893,2,S,False
1.1071428571428572,0.0005,0.00272727272727273,2,N,False
1.1071428571428572,0.0005,0.0111395519130982,2,C,False
1.1071428571428572,0.0005,107.272727272727,3,H,True
1.1071428571428572,0.0005,27.6933655570054,3,S,True
1.1071428571428572,0.0005,0.00272727272727273,3,N,True
1.1071428571428572,0.0005,0.0253148944309638,3,C,True
1.1071428571428572,0.000625,11.6326530612245,0,H,False
1.1071428571428572,0.000625,0.0,0,S,False
1.1071428571428572,0.000625,0.0195892857142857,0,N,False
1.1071428571428572,0.000625,0.153214285714286,0,C,False
1.1071428571428572,0.000625,11.6326530612245,1,H,True
1.1071428571428572,0.000625,27.6617483474952,1,S,True
1.1071428571428572,0.000625,0.0195892857142857,1,N,True
1.1071428571428572,0.000625,0.00289452166802944,1,C,True
1.1071428571428572,0.000625,107.987012987013,2,H,False
1.1071428571428572,0.000625,49.4821318403513,2,S,False
1.1071428571428572,0.000625,0.00272727272727273,2,N,False
1.1071428571428572,0.000625,0.0118346268672626,2,C,False
1.1071428571428572,0.000625,107.987012987013,3,H,True
1.1071428571428572,0.000625,29.1681525275255,3,S,True
1.1071428571428572,0.000625,0.00272727272727273,3,N,True
1.1071428571428572,0.000625,0.0237261836087154,3,C,True
1.1071428571428572,0.00075,11.6326530612245,0,H,False
1.1071428571428572,0.00075,0.0,0,S,False
1.1071428571428572,0.00075,0.0197142857142857,0,N,False
1.1071428571428572,0.00075,0.153214285714286,0,C,False
1.1071428571428572,0.00075,11.6326530612245,1,H,True
1.1071428571428572,0.00075,27.6617483474952,1,S,True
1.1071428571428572,0.00075,0.0197142857142857,1,N,True
1.1071428571428572,0.00075,0.00289452166802944,1,C,True
1.1071428571428572,0.00075,108.701298701299,2,H,False
1.1071428571428572,0.00075,46.7760136834590,2,S,False
1.1071428571428572,0.00075,0.00272727272727273,2,N,False
1.1071428571428572,0.00075,0.0127653524670262,2,C,False
1.1071428571428572,0.00075,108.701298701299,3,H,True
1.1071428571428572,0.00075,31.0652276187329,3,S,True
1.1071428571428572,0.00075,0.00272727272727273,3,N,True
1.1071428571428572,0.00075,0.0219018221408678,3,C,True
1.1071428571428572,0.000875,11.6326530612245,0,H,False
1.1071428571428572,0.000875,0.0,0,S,False
1.1071428571428572,0.000875,0.0198392857142857,0,N,False
1.1071428571428572,0.000875,0.153214285714286,0,C,False
1.1071428571428572,0.000875,11.6326530612245,1,H,True
1.1071428571428572,0.000875,27.6617483474952,1,S,True
1.1071428571428572,0.000875,0.0198392857142857,1,N,True
1.1071428571428572,0.000875,0.00289452166802944,1,C,True
1.1071428571428572,0.000875,109.415584415584,2,H,False
1.1071428571428572,0.000875,43.0157857824700,2,S,False
1.1071428571428572,0.000875,0.00272727272727273,2,N,False
1.1071428571428572,0.000875,0.0142820522741192,2,C,False
1.1071428571428572,0.000875,109.415584415584,3,H,True
1.1071428571428572,0.000875,33.9989428314702,3,S,True
1.1071428571428572,0.000875,0.00272727272727273,3,N,True
1.1071428571428572,0.000875,0.0194914864656909,3,C,True
1.1071428571428572,0.001,11.6326530612245,0,H,False
1.1071428571428572,0.001,0.0,0,S,False
1.1071428571428572,0.001,0.0199642857142857,0,N,False
1.1071428571428572,0.001,0.153214285714286,0,C,False
1.1071428571428572,0.001,11.6326530612245,1,H,True
1.1071428571428572,0.001,27.6617483474952,1,S,True
1.1071428571428572,0.001,0.0199642857142857,1,N,True
1.1071428571428572,0.001,0.00289452166802944,1,C,True
1.1071428571428572,0.001,,2,H,False
1.1071428571428572,0.001,,2,S,False
1.1071428571428572,0.001,,2,N,False
1.1071428571428572,0.001,,2,C,False
1.1071428571428572,0.001,,3,H,False
1.1071428571428572,0.001,,3,S,False
1.1071428571428572,0.001,,3,N,False
1.1071428571428572,0.001,,3,C,False
1.1071428571428572,0.0011250000000000001,11.6326530612245,0,H,False
1.1071428571428572,0.0011250000000000001,0.0,0,S,False
1.1071428571428572,0.0011250000000000001,0.0200892857142857,0,N,False
1.1071428571428572,0.0011250000000000001,0.153214285714286,0,C,False
1.1071428571428572,0.0011250000000000001,11.6326530612245,1,H,True
1.1071428571428572,0.0011250000000000001,27.6617483474952,1,S,True
1.1071428571428572,0.0011250000000000001,0.0200892857142857,1,N,True
1.1071428571428572,0.0011250000000000001,0.00289452166802944,1,C,True
1.1071428571428572,0.0011250000000000001,,2,H,False
1.1071428571428572,0.0011250000000000001,,2,S,False
1.1071428571428572,0.0011250000000000001,,2,N,False
1.1071428571428572,0.0011250000000000001,,2,C,False
1.1071428571428572,0.0011250000000000001,,3,H,False
1.1071428571428572,0.0011250000000000001,,3,S,False
1.1071428571428572,0.0011250000000000001,,3,N,False
1.1071428571428572,0.0011250000000000001,,3,C,False
1.1071428571428572,0.00125,11.6326530612245,0,H,False
1.1071428571428572,0.00125,0.0,0,S,False
1.1071428571428572,0.00125,0.0202142857142857,0,N,False
1.1071428571428572,0.00125,0.153214285714286,0,C,False
1.1071428571428572,0.00125,11.6326530612245,1,H,True
1.1071428571428572,0.00125,27.6617483474952,1,S,True
1.1071428571428572,0.00125,0.0202142857142857,1,N,True
1.1071428571428572,0.00125,0.00289452166802944,1,C,True
1.1071428571428572,0.00125,,2,H,False
1.1071428571428572,0.00125,,2,S,False
1.1071428571428572,0.00125,,2,N,False
1.1071428571428572,0.00125,,2,C,False
1.1071428571428572,0.00125,,3,H,False
1.1071428571428572,0.00125,,3,S,False
1.1071428571428572,0.00125,,3,N,False
1.1071428571428572,0.00125,,3,C,False
1.1071428571428572,0.001375,11.6326530612245,0,H,False
1.1071428571428572,0.001375,0.0,0,S,False
1.1071428571428572,0.001375,0.0203392857142857,0,N,False
1.1071428571428572,0.001375,0.153214285714286,0,C,False
1.1071428571428572,0.001375,11.6326530612245,1,H,True
1.1071428571428572,0.001375,27.6617483474952,1,S,True
1.1071428571428572,0.001375,0.0203392857142857,1,N,True
1.1071428571428572,0.001375,0.00289452166802944,1,C,True
1.1071428571428572,0.001375,,2,H,False
1.1071428571428572,0.001375,,2,S,False
1.1071428571428572,0.001375,,2,N,False
1.1071428571428572,0.001375,,2,C,False
1.1071428571428572,0.001375,,3,H,False
1.1071428571428572,0.001375,,3,S,False
1.1071428571428572,0.001375,,3,N,False
1.1071428571428572,0.001375,,3,C,False
1.1071428571428572,0.0015,11.6326530612245,0,H,False
1.1071428571428572,0.0015,0.0,0,S,False
1.1071428571428572,0.0015,0.0204642857142857,0,N,False
1.1071428571428572,0.0015,0.153214285714286,0,C,False
1.1071428571428572,0.0015,11.6326530612245,1,H,True
1.1071428571428572,0.0015,27.6617483474952,1,S,True
1.1071428571428572,0.0015,0.0204642857142857,1,N,True
1.1071428571428572,0.0015,0.00289452166802944,1,C,True
1.1071428571428572,0.0015,,2,H,False
1.1071428571428572,0.0015,,2,S,False
1.1071428571428572,0.0015,,2,N,False
1.1071428571428572,0.0015,,2,C,False
1.1071428571428572,0.0015,,3,H,False
1.1071428571428572,0.0015,,3,S,False
1.1071428571428572,0.0015,,3,N,False
1.1071428571428572,0.0015,,3,C,False
1.1071428571428572,0.0016250000000000001,11.6326530612245,0,H,False
1.1071428571428572,0.0016250000000000001,0.0,0,S,False
1.1071428571428572,0.0016250000000000001,0.0205892857142857,0,N,False
1.1071428571428572,0.0016250000000000001,0.153214285714286,0,C,False
1.1071428571428572,0.0016250000000000001,11.6326530612245,1,H,True
1.1071428571428572,0.0016250000000000001,27.6617483474952,1,S,True
1.1071428571428572,0.0016250000000000001,0.0205892857142857,1,N,True
1.1071428571428572,0.0016250000000000001,0.00289452166802944,1,C,True
1.1071428571428572,0.0016250000000000001,,2,H,False
1.1071428571428572,0.0016250000000000001,,2,S,False
1.1071428571428572,0.0016250000000000001,,2,N,False
1.1071428571428572,0.0016250000000000001,,2,C,False
1.1071428571428572,0.0016250000000000001,,3,H,False
1.1071428571428572,0.0016250000000000001,,3,S,False
1.1071428571428572,0.0016250000000000001,,3,N,False
1.1071428571428572,0.0016250000000000001,,3,C,False
1.1071428571428572,0.00175,11.6326530612245,0,H,False
1.1071428571428572,0.00175,0.0,0,S,False
1.1071428571428572,0.00175,0.0207142857142857,0,N,False
1.1071428571428572,0.00175,0.153214285714286,0,C,False
1.1071428571428572,0.00175,11.6326530612245,1,H,True
1.1071428571428572,0.00175,27.6617483474952,1,S,True
1.1071428571428572,0.00175,0.0207142857142857,1,N,True
1.1071428571428572,0.00175,0.00289452166802944,1,C,True
1.1071428571428572,0.00175,,2,H,False
1.1071428571428572,0.00175,,2,S,False
1.1071428571428572,0.00175,,2,N,False
1.1071428571428572,0.00175,,2,C,False
1.1071428571428572,0.00175,,3,H,False
1.1071428571428572,0.00175,,3,S,False
1.1071428571428572,0.00175,,3,N,False
1.1071428571428572,0.00175,,3,C,False
1.1428571428571428,0.0,9.79591836734694,0,H,False
1.1428571428571428,0.0,0.0,0,S,False
1.1428571428571428,0.0,0.0192857142857143,0,N,False
1.1428571428571428,0.0,0.154285714285714,0,C,False
1.1428571428571428,0.0,9.79591836734694,1,H,True
1.1428571428571428,0.0,23.0605553696889,1,S,True
1.1428571428571428,0.0,0.0192857142857143,1,N,True
1.1428571428571428,0.0,0.00295081967213115,1,C,True
1.1428571428571428,0.0,104.415584415584,2,H,False
1.1428571428571428,0.0,54.5821981097936,2,S,False
1.1428571428571428,0.0,0.00272727272727273,2,N,False
1.1428571428571428,0.0,0.0102913923732832,2,C,False
1.1428571428571428,0.0,104.415584415584,3,H,True
1.1428571428571428,0.0,25.1498810380829,3,S,True
1.1428571428571428,0.0,0.00272727272727273,3,N,True
1.1428571428571428,0.0,0.0284120353465379,3,C,True
1.1428571428571428,0.000125,9.79591836734694,0,H,False
1.1428571428571428,0.000125,0.0,0,S,False
1.1428571428571428,0.000125,0.0194107142857143,0,N,False
1.1428571428571428,0.000125,0.154285714285714,0,C,False
1.1428571428571428,0.000125,9.79591836734694,1,H,True
1.1428571428571428,0.000125,23.0605553696889,1,S,True
1.1428571428571428,0.000125,0.0194107142857143,1,N,True
1.1428571428571428,0.000125,0.00295081967213115,1,C,True
1.1428571428571428,0.000125,105.129870129870,2,H,False
1.1428571428571428,0.000125,52.8137178900383,2,S,False
1.1428571428571428,0.000125,0.00272727272727273,2,N,False
1.1428571428571428,0.000125,0.0107677855651560,2,C,False
1.1428571428571428,0.000125,105.129870129870,3,H,True
1.1428571428571428,0.000125,26.2015315635494,3,S,True
1.1428571428571428,0.000125,0.00272727272727273,3,N,True
1.1428571428571428,0.000125,0.0270408334114957,3,C,True
1.1428571428571428,0.00025,9.79591836734694,0,H,False
1.1428571428571428,0.00025,0.0,0,S,False
1.1428571428571428,0.00025,0.0195357142857143,0,N,False
1.1428571428571428,0.00025,0.154285714285714,0,C,False
1.1428571428571428,0.00025,9.79591836734694,1,H,True
1.1428571428571428,0.00025,23.0605553696889,1,S,True
1.1428571428571428,0.00025,0.0195357142857143,1,N,True
1.1428571428571428,0.00025,0.00295081967213115,1,C,True
1.1428571428571428,0.00025,105.844155844156,2,H,False
1.1428571428571428,0.00025,50.8660700023949,2,S,False
1.1428571428571428,0.00025,0.00272727272727273,2,N,False
1.1428571428571428,0.00025,0.0113353210930133,2,C,False
1.1428571428571428,0.00025,105.844155844156,3,H,True
1.1428571428571428,0.00025,27.4151973586042,3,S,True
1.1428571428571428,0.00025,0.00272727272727273,3,N,True
1.1428571428571428,0.00025,0.0255784891404690,3,C,True
1.1428571428571428,0.000375,9.79591836734694,0,H,False
1.1428571428571428,0.000375,0.0,0,S,False
1.1428571428571428,0.000375,0.0196607142857143,0,N,False
1.1428571428571428,0.000375,0.154285714285714,0,C,False
1.1428571428571428,0.000375,9.79591836734694,1,H,True
1.1428571428571428,0.000375,23.0605553696889,1,S,True
1.1428571428571428,0.000375,0.0196607142857143,1,N,True
1.1428571428571428,0.000375,0.00295081967213115,1,C,True
1.1428571428571428,0.000375,106.558441558442,2,H,False
1.1428571428571428,0.000375,48.6594522584044,2,S,False
1.1428571428571428,0.000375,0.00272727272727273,2,N,False
1.1428571428571428,0.000375,0.0120403100290592,2,C,False
1.1428571428571428,0.000375,106.558441558442,3,H,True
1.1428571428571428,0.000375,28.8706806117061,3,S,True
1.1428571428571428,0.000375,0.00272727272727273,3,N,True
1.1428571428571428,0.000375,0.0239786914612538,3,C,True
1.1428571428571428,0.0005,9.79591836734694,0,H,False
1.1428571428571428,0.0005,0.0,0,S,False
1.1428571428571428,0.0005,0.0197857142857143,0,N,False
1.1428571428571428,0.0005,0.154285714285714,0,C,False
1.1428571428571428,0.0005,9.79591836734694,1,H,True
1.1428571428571428,0.0005,23.0605553696889,1,S,True
1.1428571428571428,0.0005,0.0197857142857143,1,N,True
1.1428571428571428,0.0005,0.00295081967213115,1,C,True
1.1428571428571428,0.0005,107.272727272727,2,H,False
1.1428571428571428,0.0005,46.0179429442032,2,S,False
1.1428571428571428,0.0005,0.00272727272727273,2,N,False
1.1428571428571428,0.0005,0.0129854318734478,2,C,False
1.1428571428571428,0.0005,107.272727272727,3,H,True
1.1428571428571428,0.0005,30.7439030367188,3,S,True
1.1428571428571428,0.0005,0.00272727272727273,3,N,True
1.1428571428571428,0.0005,0.0221387608736957,3,C,True
1.1428571428571428,0.000625,9.79591836734694,0,H,False
1.1428571428571428,0.000625,0.0,0,S,False
1.1428571428571428,0.000625,0.0199107142857143,0,N,False
1.1428571428571428,0.000625,0.154285714285714,0,C,False
1.1428571428571428,0.000625,9.79591836734694,1,H,True
1.1428571428571428,0.000625,23.0605553696889,1,S,True
1.1428571428571428,0.000625,0.0199107142857143,1,N,True
1.1428571428571428,0.000625,0.00295081967213115,1,C,True
1.1428571428571428,0.000625,107.987012987013,2,H,False
1.1428571428571428,0.000625,42.3235206075761,2,S,False
