$\epsilon$,$C_I$,value,fp_num,name,stability
1.1071428571428572,0.09857142857142857,75.0525062961126,2,S,False
1.1071428571428572,0.09857142857142857,0.00272727272727273,2,N,False
1.1071428571428572,0.09857142857142857,0.00772408970915171,2,C,False
1.1071428571428572,0.09857142857142857,104.929870129870,3,H,True
1.1071428571428572,0.09857142857142857,21.0908686342485,3,S,True
1.1071428571428572,0.09857142857142857,0.00272727272727273,3,N,True
1.1071428571428572,0.09857142857142857,0.0402329108536543,3,C,True
1.1071428571428572,0.10428571428571429,11.6326530612245,0,H,False
1.1071428571428572,0.10428571428571429,0.0,0,S,False
1.1071428571428572,0.10428571428571429,0.0190542857142857,0,N,False
1.1071428571428572,0.10428571428571429,0.167500000000000,0,C,False
1.1071428571428572,0.10428571428571429,11.6326530612245,1,H,True
1.1071428571428572,0.10428571428571429,30.2905964969244,1,S,True
1.1071428571428572,0.10428571428571429,0.0190542857142857,1,N,True
1.1071428571428572,0.10428571428571429,0.00289452166802944,1,C,True
1.1071428571428572,0.10428571428571429,104.929870129870,2,H,False
1.1071428571428572,0.10428571428571429,85.7143434757220,2,S,False
1.1071428571428572,0.10428571428571429,0.00272727272727273,2,N,False
1.1071428571428572,0.10428571428571429,0.00701522421895330,2,C,False
1.1071428571428572,0.10428571428571429,104.929870129870,3,H,True
1.1071428571428572,0.10428571428571429,19.9142174550791,3,S,True
1.1071428571428572,0.10428571428571429,0.00272727272727273,3,N,True
1.1071428571428572,0.10428571428571429,0.0466560620581383,3,C,True
1.1071428571428572,0.11,11.6326530612245,0,H,False
1.1071428571428572,0.11,0.0,0,S,False
1.1071428571428572,0.11,0.0190542857142857,0,N,False
1.1071428571428572,0.11,0.173214285714286,0,C,False
1.1071428571428572,0.11,11.6326530612245,1,H,True
1.1071428571428572,0.11,31.3421357566961,1,S,True
1.1071428571428572,0.11,0.0190542857142857,1,N,True
1.1071428571428572,0.11,0.00289452166802944,1,C,True
1.1071428571428572,0.11,104.929870129870,2,H,False
1.1071428571428572,0.11,96.0516534248588,2,S,False
1.1071428571428572,0.11,0.00272727272727273,2,N,False
1.1071428571428572,0.11,0.00650186794880630,2,C,False
1.1071428571428572,0.11,104.929870129870,3,H,True
1.1071428571428572,0.11,19.0620935063827,3,S,True
1.1071428571428572,0.11,0.00272727272727273,3,N,True
1.1071428571428572,0.11,0.0528837040425711,3,C,True
1.1071428571428572,0.11571428571428571,11.6326530612245,0,H,False
1.1071428571428572,0.11571428571428571,0.0,0,S,False
1.1071428571428572,0.11571428571428571,0.0190542857142857,0,N,False
1.1071428571428572,0.11571428571428571,0.178928571428571,0,C,False
1.1071428571428572,0.11571428571428571,11.6326530612245,1,H,True
1.1071428571428572,0.11571428571428571,32.3936750164678,1,S,True
1.1071428571428572,0.11571428571428571,0.0190542857142857,1,N,True
1.1071428571428572,0.11571428571428571,0.00289452166802944,1,C,True
1.1071428571428572,0.11571428571428571,104.929870129870,2,H,False
1.1071428571428572,0.11571428571428571,106.188717984506,2,S,False
1.1071428571428572,0.11571428571428571,0.00272727272727273,2,N,False
1.1071428571428572,0.11571428571428571,0.00610914814993752,2,C,False
1.1071428571428572,0.11571428571428571,104.929870129870,3,H,True
1.1071428571428572,0.11571428571428571,18.4102149471757,3,S,True
1.1071428571428572,0.11571428571428571,0.00272727272727273,3,N,True
1.1071428571428572,0.11571428571428571,0.0589907095557255,3,C,True
1.1071428571428572,0.12142857142857143,11.6326530612245,0,H,False
1.1071428571428572,0.12142857142857143,0.0,0,S,False
1.1071428571428572,0.12142857142857143,0.0190542857142857,0,N,False
1.1071428571428572,0.12142857142857143,0.184642857142857,0,C,False
1.1071428571428572,0.12142857142857143,11.6326530612245,1,H,True
1.1071428571428572,0.12142857142857143,33.4452142762396,1,S,True
1.1071428571428572,0.12142857142857143,0.0190542857142857,1,N,True
1.1071428571428572,0.12142857142857143,0.00289452166802944,1,C,True
1.1071428571428572,0.12142857142857143,104.929870129870,2,H,False
1.1071428571428572,0.12142857142857143,116.191516129982,2,S,False
1.1071428571428572,0.12142857142857143,0.00272727272727273,2,N,False
1.1071428571428572,0.12142857142857143,0.00579731623796659,2,C,False
1.1071428571428572,0.12142857142857143,104.929870129870,3,H,True
1.1071428571428572,0.12142857142857143,17.8926028021402,3,S,True
1.1071428571428572,0.12142857142857143,0.00272727272727273,3,N,True
1.1071428571428572,0.12142857142857143,0.0650168271819822,3,C,True
1.1071428571428572,0.12714285714285714,11.6326530612245,0,H,False
1.1071428571428572,0.12714285714285714,0.0,0,S,False
1.1071428571428572,0.12714285714285714,0.0190542857142857,0,N,False
1.1071428571428572,0.12714285714285714,0.190357142857143,0,C,False
1.1071428571428572,0.12714285714285714,11.6326530612245,1,H,True
1.1071428571428572,0.12714285714285714,34.4967535360112,1,S,True
1.1071428571428572,0.12714285714285714,0.0190542857142857,1,N,True
1.1071428571428572,0.12714285714285714,0.00289452166802944,1,C,True
1.1071428571428572,0.12714285714285714,104.929870129870,2,H,False
1.1071428571428572,0.12714285714285714,126.099071901456,2,S,False
1.1071428571428572,0.12714285714285714,0.00272727272727273,2,N,False
1.1071428571428572,0.12714285714285714,0.00554286244563695,2,C,False
1.1071428571428572,0.12714285714285714,104.929870129870,3,H,True
1.1071428571428572,0.12714285714285714,17.4702330311065,3,S,True
1.1071428571428572,0.12714285714285714,0.00272727272727273,3,N,True
1.1071428571428572,0.12714285714285714,0.0709855666885974,3,C,True
1.1071428571428572,0.13285714285714284,11.6326530612245,0,H,False
1.1071428571428572,0.13285714285714284,0.0,0,S,False
1.1071428571428572,0.13285714285714284,0.0190542857142857,0,N,False
1.1071428571428572,0.13285714285714284,0.196071428571429,0,C,False
1.1071428571428572,0.13285714285714284,11.6326530612245,1,H,True
1.1071428571428572,0.13285714285714284,35.5482927957830,1,S,True
1.1071428571428572,0.13285714285714284,0.0190542857142857,1,N,True
1.1071428571428572,0.13285714285714284,0.00289452166802944,1,C,True
1.1071428571428572,0.13285714285714284,104.929870129870,2,H,False
1.1071428571428572,0.13285714285714284,135.936231348546,2,S,False
1.1071428571428572,0.13285714285714284,0.00272727272727273,2,N,False
1.1071428571428572,0.13285714285714284,0.00533081843955136,2,C,False
1.1071428571428572,0.13285714285714284,104.929870129870,3,H,True
1.1071428571428572,0.13285714285714284,17.1182595844564,3,S,True
1.1071428571428572,0.13285714285714284,0.00272727272727273,3,N,True
1.1071428571428572,0.13285714285714284,0.0769118964089688,3,C,True
1.1071428571428572,0.13857142857142857,11.6326530612245,0,H,False
1.1071428571428572,0.13857142857142857,0.0,0,S,False
1.1071428571428572,0.13857142857142857,0.0190542857142857,0,N,False
1.1071428571428572,0.13857142857142857,0.201785714285715,0,C,False
1.1071428571428572,0.13857142857142857,11.6326530612245,1,H,True
1.1071428571428572,0.13857142857142857,36.5998320555547,1,S,True
1.1071428571428572,0.13857142857142857,0.0190542857142857,1,N,True
1.1071428571428572,0.13857142857142857,0.00289452166802944,1,C,True
1.1071428571428572,0.13857142857142857,104.929870129870,2,H,False
1.1071428571428572,0.13857142857142857,145.719690485306,2,S,False
1.1071428571428572,0.13857142857142857,0.00272727272727273,2,N,False
1.1071428571428572,0.13857142857142857,0.00515112581973926,2,C,False
1.1071428571428572,0.13857142857142857,104.929870129870,3,H,True
1.1071428571428572,0.13857142857142857,16.8199864481372,3,S,True
1.1071428571428572,0.13857142857142857,0.00272727272727273,3,N,True
1.1071428571428572,0.13857142857142857,0.0828058747430669,3,C,True
1.1071428571428572,0.1442857142857143,11.6326530612245,0,H,False
1.1071428571428572,0.1442857142857143,0.0,0,S,False
1.1071428571428572,0.1442857142857143,0.0190542857142857,0,N,False
1.1071428571428572,0.1442857142857143,0.207500000000001,0,C,False
1.1071428571428572,0.1442857142857143,11.6326530612245,1,H,True
1.1071428571428572,0.1442857142857143,37.6513713153265,1,S,True
1.1071428571428572,0.1442857142857143,0.0190542857142857,1,N,True
1.1071428571428572,0.1442857142857143,0.00289452166802944,1,C,True
1.1071428571428572,0.1442857142857143,104.929870129870,2,H,False
1.1071428571428572,0.1442857142857143,155.461143648186,2,S,False
1.1071428571428572,0.1442857142857143,0.00272727272727273,2,N,False
1.1071428571428572,0.1442857142857143,0.00499673941284099,2,C,False
1.1071428571428572,0.1442857142857143,104.929870129870,3,H,True
1.1071428571428572,0.1442857142857143,16.5637192856975,3,S,True
1.1071428571428572,0.1442857142857143,0.00272727272727273,3,N,True
1.1071428571428572,0.1442857142857143,0.0886745468642512,3,C,True
1.1071428571428572,0.15,11.6326530612245,0,H,False
1.1071428571428572,0.15,0.0,0,S,False
1.1071428571428572,0.15,0.0190542857142857,0,N,False
1.1071428571428572,0.15,0.213214285714287,0,C,False
1.1071428571428572,0.15,11.6326530612245,1,H,True
1.1071428571428572,0.15,38.7029105750982,1,S,True
1.1071428571428572,0.15,0.0190542857142857,1,N,True
1.1071428571428572,0.15,0.00289452166802944,1,C,True
1.1071428571428572,0.15,104.929870129870,2,H,False
1.1071428571428572,0.15,165.169056737835,2,S,False
1.1071428571428572,0.15,0.00272727272727273,2,N,False
1.1071428571428572,0.15,0.00486255899466195,2,C,False
1.1071428571428572,0.15,104.929870129870,3,H,True
1.1071428571428572,0.15,16.3409921964896,3,S,True
1.1071428571428572,0.15,0.00272727272727273,3,N,True
1.1071428571428572,0.15,0.0945230129967162,3,C,True
1.1428571428571428,0.07,9.79591836734694,0,H,False
1.1428571428571428,0.07,0.0,0,S,False
1.1428571428571428,0.07,0.0193757142857143,0,N,False
1.1428571428571428,0.07,0.134285714285714,0,C,False
1.1428571428571428,0.07,9.79591836734694,1,H,True
1.1428571428571428,0.07,20.0129363220698,1,S,True
1.1428571428571428,0.07,0.0193757142857143,1,N,True
1.1428571428571428,0.07,0.00295081967213115,1,C,True
1.1428571428571428,0.07,,2,H,False
1.1428571428571428,0.07,,2,S,False
1.1428571428571428,0.07,,2,N,False
1.1428571428571428,0.07,,2,C,False
1.1428571428571428,0.07,,3,H,False
1.1428571428571428,0.07,,3,S,False
1.1428571428571428,0.07,,3,N,False
1.1428571428571428,0.07,,3,C,False
1.1428571428571428,0.07571428571428572,9.79591836734694,0,H,False
1.1428571428571428,0.07571428571428572,0.0,0,S,False
1.1428571428571428,0.07571428571428572,0.0193757142857143,0,N,False
1.1428571428571428,0.07571428571428572,0.140000000000000,0,C,False
1.1428571428571428,0.07571428571428572,9.79591836734694,1,H,True
1.1428571428571428,0.07571428571428572,20.8836846213895,1,S,True
1.1428571428571428,0.07571428571428572,0.0193757142857143,1,N,True
1.1428571428571428,0.07571428571428572,0.00295081967213115,1,C,True
1.1428571428571428,0.07571428571428572,,2,H,False
1.1428571428571428,0.07571428571428572,,2,S,False
1.1428571428571428,0.07571428571428572,,2,N,False
1.1428571428571428,0.07571428571428572,,2,C,False
1.1428571428571428,0.07571428571428572,,3,H,False
1.1428571428571428,0.07571428571428572,,3,S,False
1.1428571428571428,0.07571428571428572,,3,N,False
1.1428571428571428,0.07571428571428572,,3,C,False
1.1428571428571428,0.08142857142857143,9.79591836734694,0,H,False
1.1428571428571428,0.08142857142857143,0.0,0,S,False
1.1428571428571428,0.08142857142857143,0.0193757142857143,0,N,False
1.1428571428571428,0.08142857142857143,0.145714285714286,0,C,False
1.1428571428571428,0.08142857142857143,9.79591836734694,1,H,True
1.1428571428571428,0.08142857142857143,21.7544329207093,1,S,True
1.1428571428571428,0.08142857142857143,0.0193757142857143,1,N,True
1.1428571428571428,0.08142857142857143,0.00295081967213115,1,C,True
1.1428571428571428,0.08142857142857143,,2,H,False
1.1428571428571428,0.08142857142857143,,2,S,False
1.1428571428571428,0.08142857142857143,,2,N,False
1.1428571428571428,0.08142857142857143,,2,C,False
1.1428571428571428,0.08142857142857143,,3,H,False
1.1428571428571428,0.08142857142857143,,3,S,False
1.1428571428571428,0.08142857142857143,,3,N,False
1.1428571428571428,0.08142857142857143,,3,C,False
1.1428571428571428,0.08714285714285715,9.79591836734694,0,H,False
1.1428571428571428,0.08714285714285715,0.0,0,S,False
1.1428571428571428,0.08714285714285715,0.0193757142857143,0,N,False
1.1428571428571428,0.08714285714285715,0.151428571428571,0,C,False
1.1428571428571428,0.08714285714285715,9.79591836734694,1,H,True
1.1428571428571428,0.08714285714285715,22.6251812200290,1,S,True
1.1428571428571428,0.08714285714285715,0.0193757142857143,1,N,True
1.1428571428571428,0.08714285714285715,0.00295081967213115,1,C,True
1.1428571428571428,0.08714285714285715,104.929870129870,2,H,False
1.1428571428571428,0.08714285714285715,45.7131514334651,2,S,False
1.1428571428571428,0.08714285714285715,0.00272727272727273,2,N,False
1.1428571428571428,0.08714285714285715,0.0124326117647825,2,C,False
1.1428571428571428,0.08714285714285715,104.929870129870,3,H,True
1.1428571428571428,0.08714285714285715,28.8409895127222,3,S,True
1.1428571428571428,0.08714285714285715,0.00272727272727273,3,N,True
1.1428571428571428,0.08714285714285715,0.0227694108028138,3,C,True
1.1428571428571428,0.09285714285714286,9.79591836734694,0,H,False
1.1428571428571428,0.09285714285714286,0.0,0,S,False
1.1428571428571428,0.09285714285714286,0.0193757142857143,0,N,False
1.1428571428571428,0.09285714285714286,0.157142857142857,0,C,False
1.1428571428571428,0.09285714285714286,9.79591836734694,1,H,True
1.1428571428571428,0.09285714285714286,23.4959295193487,1,S,True
1.1428571428571428,0.09285714285714286,0.0193757142857143,1,N,True
1.1428571428571428,0.09285714285714286,0.00295081967213115,1,C,True
1.1428571428571428,0.09285714285714286,104.929870129870,2,H,False
1.1428571428571428,0.09285714285714286,59.7156577849218,2,S,False
1.1428571428571428,0.09285714285714286,0.00272727272727273,2,N,False
1.1428571428571428,0.09285714285714286,0.00956820466757881,2,C,False
1.1428571428571428,0.09285714285714286,104.929870129870,3,H,True
1.1428571428571428,0.09285714285714286,24.1655827283653,3,S,True
1.1428571428571428,0.09285714285714286,0.00272727272727273,3,N,True
1.1428571428571428,0.09285714285714286,0.0313481036143032,3,C,True
1.1428571428571428,0.09857142857142857,9.79591836734694,0,H,False
1.1428571428571428,0.09857142857142857,0.0,0,S,False
1.1428571428571428,0.09857142857142857,0.0193757142857143,0,N,False
1.1428571428571428,0.09857142857142857,0.162857142857143,0,C,False
1.1428571428571428,0.09857142857142857,9.79591836734694,1,H,True
1.1428571428571428,0.09857142857142857,24.3666778186685,1,S,True
1.1428571428571428,0.09857142857142857,0.0193757142857143,1,N,True
1.1428571428571428,0.09857142857142857,0.00295081967213115,1,C,True
1.1428571428571428,0.09857142857142857,104.929870129870,2,H,False
1.1428571428571428,0.09857142857142857,71.1853386344802,2,S,False
1.1428571428571428,0.09857142857142857,0.00272727272727273,2,N,False
1.1428571428571428,0.09857142857142857,0.00825554347789481,2,C,False
1.1428571428571428,0.09857142857142857,104.929870129870,3,H,True
1.1428571428571428,0.09857142857142857,22.0230014459065,3,S,True
1.1428571428571428,0.09857142857142857,0.00272727272727273,3,N,True
1.1428571428571428,0.09857142857142857,0.0383750505182731,3,C,True
1.1428571428571428,0.10428571428571429,9.79591836734694,0,H,False
1.1428571428571428,0.10428571428571429,0.0,0,S,False
1.1428571428571428,0.10428571428571429,0.0193757142857143,0,N,False
1.1428571428571428,0.10428571428571429,0.168571428571429,0,C,False
1.1428571428571428,0.10428571428571429,9.79591836734694,1,H,True
1.1428571428571428,0.10428571428571429,25.2374261179882,1,S,True
1.1428571428571428,0.10428571428571429,0.0193757142857143,1,N,True
1.1428571428571428,0.10428571428571429,0.00295081967213115,1,C,True
1.1428571428571428,0.10428571428571429,104.929870129870,2,H,False
1.1428571428571428,0.10428571428571429,81.8620515366126,2,S,False
1.1428571428571428,0.10428571428571429,0.00272727272727273,2,N,False
1.1428571428571428,0.10428571428571429,0.00742869734585695,2,C,False
1.1428571428571428,0.10428571428571429,104.929870129870,3,H,True
1.1428571428571428,0.10428571428571429,20.6733881108736,3,S,True
1.1428571428571428,0.10428571428571429,0.00272727272727273,3,N,True
1.1428571428571428,0.10428571428571429,0.0449161823645965,3,C,True
1.1428571428571428,0.11,9.79591836734694,0,H,False
1.1428571428571428,0.11,0.0,0,S,False
1.1428571428571428,0.11,0.0193757142857143,0,N,False
1.1428571428571428,0.11,0.174285714285714,0,C,False
1.1428571428571428,0.11,9.79591836734694,1,H,True
1.1428571428571428,0.11,26.1081744173079,1,S,True
1.1428571428571428,0.11,0.0193757142857143,1,N,True
1.1428571428571428,0.11,0.00295081967213115,1,C,True
1.1428571428571428,0.11,104.929870129870,2,H,False
1.1428571428571428,0.11,92.1430054069026,2,S,False
1.1428571428571428,0.11,0.00272727272727273,2,N,False
1.1428571428571428,0.11,0.00684431460403900,2,C,False
1.1428571428571428,0.11,104.929870129870,3,H,True
1.1428571428571428,0.11,19.7195338076832,3,S,True
1.1428571428571428,0.11,0.00272727272727273,3,N,True
1.1428571428571428,0.11,0.0512148508207003,3,C,True
1.1428571428571428,0.11571428571428571,9.79591836734694,0,H,False
1.1428571428571428,0.11571428571428571,0.0,0,S,False
1.1428571428571428,0.11571428571428571,0.0193757142857143,0,N,False
1.1428571428571428,0.11571428571428571,0.180000000000000,0,C,False
1.1428571428571428,0.11571428571428571,9.79591836734694,1,H,True
1.1428571428571428,0.11571428571428571,26.9789227166276,1,S,True
1.1428571428571428,0.11571428571428571,0.0193757142857143,1,N,True
1.1428571428571428,0.11571428571428571,0.00295081967213115,1,C,True
1.1428571428571428,0.11571428571428571,104.929870129870,2,H,False
1.1428571428571428,0.11571428571428571,102.188855976051,2,S,False
1.1428571428571428,0.11571428571428571,0.00272727272727273,2,N,False
1.1428571428571428,0.11571428571428571,0.00640396886165783,2,C,False
1.1428571428571428,0.11571428571428571,104.929870129870,3,H,True
1.1428571428571428,0.11571428571428571,19.0007828056341,3,S,True
1.1428571428571428,0.11571428571428571,0.00272727272727273,3,N,True
1.1428571428571428,0.11571428571428571,0.0573694822773670,3,C,True
1.1428571428571428,0.12142857142857143,9.79591836734694,0,H,False
1.1428571428571428,0.12142857142857143,0.0,0,S,False
1.1428571428571428,0.12142857142857143,0.0193757142857143,0,N,False
1.1428571428571428,0.12142857142857143,0.185714285714286,0,C,False
1.1428571428571428,0.12142857142857143,9.79591836734694,1,H,True
1.1428571428571428,0.12142857142857143,27.8496710159474,1,S,True
1.1428571428571428,0.12142857142857143,0.0193757142857143,1,N,True
1.1428571428571428,0.12142857142857143,0.00295081967213115,1,C,True
1.1428571428571428,0.12142857142857143,104.929870129870,2,H,False
1.1428571428571428,0.12142857142857143,112.080749960187,2,S,False
1.1428571428571428,0.12142857142857143,0.00272727272727273,2,N,False
1.1428571428571428,0.12142857142857143,0.00605794525104261,2,C,False
1.1428571428571428,0.12142857142857143,104.929870129870,3,H,True
1.1428571428571428,0.12142857142857143,18.4359883885984,3,S,True
1.1428571428571428,0.12142857142857143,0.00272727272727273,3,N,True
1.1428571428571428,0.12142857142857143,0.0634297916022681,3,C,True
1.1428571428571428,0.12714285714285714,9.79591836734694,0,H,False
1.1428571428571428,0.12714285714285714,0.0,0,S,False
1.1428571428571428,0.12714285714285714,0.0193757142857143,0,N,False
1.1428571428571428,0.12714285714285714,0.191428571428571,0,C,False
1.1428571428571428,0.12714285714285714,9.79591836734694,1,H,True
1.1428571428571428,0.12714285714285714,28.7204193152671,1,S,True
1.1428571428571428,0.12714285714285714,0.0193757142857143,1,N,True
1.1428571428571428,0.12714285714285714,0.00295081967213115,1,C,True
1.1428571428571428,0.12714285714285714,104.929870129870,2,H,False
1.1428571428571428,0.12714285714285714,121.865197624343,2,S,False
1.1428571428571428,0.12714285714285714,0.00272727272727273,2,N,False
1.1428571428571428,0.12714285714285714,0.00577774906800950,2,C,False
1.1428571428571428,0.12714285714285714,104.929870129870,3,H,True
1.1428571428571428,0.12714285714285714,17.9786402915410,3,S,True
1.1428571428571428,0.12714285714285714,0.00272727272727273,3,N,True
1.1428571428571428,0.12714285714285714,0.0694242734995868,3,C,True
1.1428571428571428,0.13285714285714284,9.79591836734694,0,H,False
1.1428571428571428,0.13285714285714284,0.0,0,S,False
1.1428571428571428,0.13285714285714284,0.0193757142857143,0,N,False
1.1428571428571428,0.13285714285714284,0.197142857142857,0,C,False
1.1428571428571428,0.13285714285714284,9.79591836734694,1,H,True
1.1428571428571428,0.13285714285714284,29.5911676145868,1,S,True
1.1428571428571428,0.13285714285714284,0.0193757142857143,1,N,True
1.1428571428571428,0.13285714285714284,0.00295081967213115,1,C,True
1.1428571428571428,0.13285714285714284,104.929870129870,2,H,False
1.1428571428571428,0.13285714285714284,131.571172632452,2,S,False
1.1428571428571428,0.13285714285714284,0.00272727272727273,2,N,False
1.1428571428571428,0.13285714285714284,0.00554562947879755,2,C,False
1.1428571428571428,0.13285714285714284,104.929870129870,3,H,True
1.1428571428571428,0.13285714285714284,17.5997648505315,3,S,True
1.1428571428571428,0.13285714285714284,0.00272727272727273,3,N,True
1.1428571428571428,0.13285714285714284,0.0753706788030843,3,C,True
1.1428571428571428,0.13857142857142857,9.79591836734694,0,H,False
1.1428571428571428,0.13857142857142857,0.0,0,S,False
1.1428571428571428,0.13857142857142857,0.0193757142857143,0,N,False
1.1428571428571428,0.13857142857142857,0.202857142857143,0,C,False
1.1428571428571428,0.13857142857142857,9.79591836734694,1,H,True
1.1428571428571428,0.13857142857142857,30.4619159139066,1,S,True
1.1428571428571428,0.13857142857142857,0.0193757142857143,1,N,True
1.1428571428571428,0.13857142857142857,0.00295081967213115,1,C,True
1.1428571428571428,0.13857142857142857,104.929870129870,2,H,False
1.1428571428571428,0.13857142857142857,141.217833992568,2,S,False
1.1428571428571428,0.13857142857142857,0.00272727272727273,2,N,False
1.1428571428571428,0.13857142857142857,0.00534984863872750,2,C,False
1.1428571428571428,0.13857142857142857,104.929870129870,3,H,True
1.1428571428571428,0.13857142857142857,17.2802030575153,3,S,True
1.1428571428571428,0.13857142857142857,0.00272727272727273,3,N,True
1.1428571428571428,0.13857142857142857,0.0812807453574404,3,C,True
1.1428571428571428,0.1442857142857143,9.79591836734694,0,H,False
1.1428571428571428,0.1442857142857143,0.0,0,S,False
1.1428571428571428,0.1442857142857143,0.0193757142857143,0,N,False
1.1428571428571428,0.1442857142857143,0.208571428571429,0,C,False
1.1428571428571428,0.1442857142857143,9.79591836734694,1,H,True
1.1428571428571428,0.1442857142857143,31.3326642132263,1,S,True
1.1428571428571428,0.1442857142857143,0.0193757142857143,1,N,True
1.1428571428571428,0.1442857142857143,0.00295081967213115,1,C,True
1.1428571428571428,0.1442857142857143,104.929870129870,2,H,False
1.1428571428571428,0.1442857142857143,150.818435959462,2,S,False
1.1428571428571428,0.1442857142857143,0.00272727272727273,2,N,False
1.1428571428571428,0.1442857142857143,0.00518228627438027,2,C,False
1.1428571428571428,0.1442857142857143,104.929870129870,3,H,True
1.1428571428571428,0.1442857142857143,17.0067006577214,3,S,True
1.1428571428571428,0.1442857142857143,0.00272727272727273,3,N,True
1.1428571428571428,0.1442857142857143,0.0871625934360736,3,C,True
1.1428571428571428,0.15,9.79591836734694,0,H,False
1.1428571428571428,0.15,0.0,0,S,False
1.1428571428571428,0.15,0.0193757142857143,0,N,False
1.1428571428571428,0.15,0.214285714285715,0,C,False
1.1428571428571428,0.15,9.79591836734694,1,H,True
1.1428571428571428,0.15,32.2034125125461,1,S,True
1.1428571428571428,0.15,0.0193757142857143,1,N,True
1.1428571428571428,0.15,0.00295081967213115,1,C,True
1.1428571428571428,0.15,104.929870129870,2,H,False
1.1428571428571428,0.15,160.382479613601,2,S,False
1.1428571428571428,0.15,0.00272727272727273,2,N,False
1.1428571428571428,0.15,0.00503712150993117,2,C,False
1.1428571428571428,0.15,104.929870129870,3,H,True
1.1428571428571428,0.15,16.7697565706825,3,S,True
1.1428571428571428,0.15,0.00272727272727273,3,N,True
1.1428571428571428,0.15,0.0930220439148087,3,C,True
1.1785714285714286,0.07,7.95918367346940,0,H,False
1.1785714285714286,0.07,0.0,0,S,False
1.1785714285714286,0.07,0.0196971428571429,0,N,False
1.1785714285714286,0.07,0.135357142857143,0,C,False
1.1785714285714286,0.07,7.95918367346940,1,H,True
1.1785714285714286,0.07,16.1175336683699,1,S,True
1.1785714285714286,0.07,0.0196971428571429,1,N,True
1.1785714285714286,0.07,0.00300739523418242,1,C,True
1.1785714285714286,0.07,,2,H,False
1.1785714285714286,0.07,,2,S,False
1.1785714285714286,0.07,,2,N,False
1.1785714285714286,0.07,,2,C,False
1.1785714285714286,0.07,,3,H,False
1.1785714285714286,0.07,,3,S,False
1.1785714285714286,0.07,,3,N,False
1.1785714285714286,0.07,,3,C,False
1.1785714285714286,0.07571428571428572,7.95918367346940,0,H,False
1.1785714285714286,0.07571428571428572,0.0,0,S,False
1.1785714285714286,0.07571428571428572,0.0196971428571429,0,N,False
1.1785714285714286,0.07571428571428572,0.141071428571429,0,C,False
1.1785714285714286,0.07571428571428572,7.95918367346940,1,H,True
1.1785714285714286,0.07571428571428572,16.8134185797115,1,S,True
1.1785714285714286,0.07571428571428572,0.0196971428571429,1,N,True
1.1785714285714286,0.07571428571428572,0.00300739523418242,1,C,True
1.1785714285714286,0.07571428571428572,,2,H,False
1.1785714285714286,0.07571428571428572,,2,S,False
1.1785714285714286,0.07571428571428572,,2,N,False
1.1785714285714286,0.07571428571428572,,2,C,False
1.1785714285714286,0.07571428571428572,,3,H,False
1.1785714285714286,0.07571428571428572,,3,S,False
1.1785714285714286,0.07571428571428572,,3,N,False
1.1785714285714286,0.07571428571428572,,3,C,False
1.1785714285714286,0.08142857142857143,7.95918367346940,0,H,False
1.1785714285714286,0.08142857142857143,0.0,0,S,False
1.1785714285714286,0.08142857142857143,0.0196971428571429,0,N,False
1.1785714285714286,0.08142857142857143,0.146785714285714,0,C,False
1.1785714285714286,0.08142857142857143,7.95918367346940,1,H,True
1.1785714285714286,0.08142857142857143,17.5093034910531,1,S,True
1.1785714285714286,0.08142857142857143,0.0196971428571429,1,N,True
1.1785714285714286,0.08142857142857143,0.00300739523418242,1,C,True
1.1785714285714286,0.08142857142857143,,2,H,False
1.1785714285714286,0.08142857142857143,,2,S,False
1.1785714285714286,0.08142857142857143,,2,N,False
1.1785714285714286,0.08142857142857143,,2,C,False
1.1785714285714286,0.08142857142857143,,3,H,False
1.1785714285714286,0.08142857142857143,,3,S,False
1.1785714285714286,0.08142857142857143,,3,N,False
1.1785714285714286,0.08142857142857143,,3,C,False
1.1785714285714286,0.08714285714285715,7.95918367346940,0,H,False
1.1785714285714286,0.08714285714285715,0.0,0,S,False
1.1785714285714286,0.08714285714285715,0.0196971428571429,0,N,False
1.1785714285714286,0.08714285714285715,0.152500000000000,0,C,False
1.1785714285714286,0.08714285714285715,7.95918367346940,1,H,True
1.1785714285714286,0.08714285714285715,18.2051884023947,1,S,True
1.1785714285714286,0.08714285714285715,0.0196971428571429,1,N,True
1.1785714285714286,0.08714285714285715,0.00300739523418242,1,C,True
1.1785714285714286,0.08714285714285715,,2,H,False
1.1785714285714286,0.08714285714285715,,2,S,False
1.1785714285714286,0.08714285714285715,,2,N,False
1.1785714285714286,0.08714285714285715,,2,C,False
1.1785714285714286,0.08714285714285715,,3,H,False
1.1785714285714286,0.08714285714285715,,3,S,False
1.1785714285714286,0.08714285714285715,,3,N,False
1.1785714285714286,0.08714285714285715,,3,C,False
1.1785714285714286,0.09285714285714286,7.95918367346940,0,H,False
1.1785714285714286,0.09285714285714286,0.0,0,S,False
1.1785714285714286,0.09285714285714286,0.0196971428571429,0,N,False
1.1785714285714286,0.09285714285714286,0.158214285714286,0,C,False
1.1785714285714286,0.09285714285714286,7.95918367346940,1,H,True
1.1785714285714286,0.09285714285714286,18.9010733137363,1,S,True
1.1785714285714286,0.09285714285714286,0.0196971428571429,1,N,True
1.1785714285714286,0.09285714285714286,0.00300739523418242,1,C,True
