$\epsilon$,"$u_{S,\max}$",value,fp_num,name,stability
1.2142857142857142,0.055214285714285716,,3,N,False
1.2142857142857142,0.055214285714285716,,3,C,False
1.2142857142857142,0.06014285714285715,6.12244897959183,0,H,False
1.2142857142857142,0.06014285714285715,0.0,0,S,False
1.2142857142857142,0.06014285714285715,0.0200185714285714,0,N,False
1.2142857142857142,0.06014285714285715,0.156428571428571,0,C,False
1.2142857142857142,0.06014285714285715,6.12244897959183,1,H,True
1.2142857142857142,0.06014285714285715,14.1349604623696,1,S,True
1.2142857142857142,0.06014285714285715,0.0200185714285714,1,N,True
1.2142857142857142,0.06014285714285715,0.00306425041186161,1,C,True
1.2142857142857142,0.06014285714285715,,2,H,False
1.2142857142857142,0.06014285714285715,,2,S,False
1.2142857142857142,0.06014285714285715,,2,N,False
1.2142857142857142,0.06014285714285715,,2,C,False
1.2142857142857142,0.06014285714285715,,3,H,False
1.2142857142857142,0.06014285714285715,,3,S,False
1.2142857142857142,0.06014285714285715,,3,N,False
1.2142857142857142,0.06014285714285715,,3,C,False
1.2142857142857142,0.06507142857142857,6.12244897959183,0,H,False
1.2142857142857142,0.06507142857142857,0.0,0,S,False
1.2142857142857142,0.06507142857142857,0.0200185714285714,0,N,False
1.2142857142857142,0.06507142857142857,0.156428571428571,0,C,False
1.2142857142857142,0.06507142857142857,6.12244897959183,1,H,True
1.2142857142857142,0.06507142857142857,14.1349604623696,1,S,True
1.2142857142857142,0.06507142857142857,0.0200185714285714,1,N,True
1.2142857142857142,0.06507142857142857,0.00306425041186161,1,C,True
1.2142857142857142,0.06507142857142857,,2,H,False
1.2142857142857142,0.06507142857142857,,2,S,False
1.2142857142857142,0.06507142857142857,,2,N,False
1.2142857142857142,0.06507142857142857,,2,C,False
1.2142857142857142,0.06507142857142857,,3,H,False
1.2142857142857142,0.06507142857142857,,3,S,False
1.2142857142857142,0.06507142857142857,,3,N,False
1.2142857142857142,0.06507142857142857,,3,C,False
1.2142857142857142,0.07,6.12244897959183,0,H,False
1.2142857142857142,0.07,0.0,0,S,False
1.2142857142857142,0.07,0.0200185714285714,0,N,False
1.2142857142857142,0.07,0.156428571428571,0,C,False
1.2142857142857142,0.07,6.12244897959183,1,H,True
1.2142857142857142,0.07,14.1349604623696,1,S,True
1.2142857142857142,0.07,0.0200185714285714,1,N,True
1.2142857142857142,0.07,0.00306425041186161,1,C,True
1.2142857142857142,0.07,,2,H,False
1.2142857142857142,0.07,,2,S,False
1.2142857142857142,0.07,,2,N,False
1.2142857142857142,0.07,,2,C,False
1.2142857142857142,0.07,,3,H,False
1.2142857142857142,0.07,,3,S,False
1.2142857142857142,0.07,,3,N,False
1.2142857142857142,0.07,,3,C,False
1.25,0.001,4.28571428571429,0,H,True
1.25,0.001,0.0,0,S,True
1.25,0.001,0.0203400000000000,0,N,True
1.25,0.001,0.157500000000000,0,C,True
1.25,0.001,,1,H,False
1.25,0.001,,1,S,False
1.25,0.001,,1,N,False
1.25,0.001,,1,C,False
1.25,0.001,,2,H,False
1.25,0.001,,2,S,False
1.25,0.001,,2,N,False
1.25,0.001,,2,C,False
1.25,0.001,,3,H,False
1.25,0.001,,3,S,False
1.25,0.001,,3,N,False
1.25,0.001,,3,C,False
1.25,0.005928571428571429,4.28571428571429,0,H,True
1.25,0.005928571428571429,0.0,0,S,True
1.25,0.005928571428571429,0.0203400000000000,0,N,True
1.25,0.005928571428571429,0.157500000000000,0,C,True
1.25,0.005928571428571429,,1,H,False
1.25,0.005928571428571429,,1,S,False
1.25,0.005928571428571429,,1,N,False
1.25,0.005928571428571429,,1,C,False
1.25,0.005928571428571429,,2,H,False
1.25,0.005928571428571429,,2,S,False
1.25,0.005928571428571429,,2,N,False
1.25,0.005928571428571429,,2,C,False
1.25,0.005928571428571429,,3,H,False
1.25,0.005928571428571429,,3,S,False
1.25,0.005928571428571429,,3,N,False
1.25,0.005928571428571429,,3,C,False
1.25,0.010857142857142857,4.28571428571429,0,H,False
1.25,0.010857142857142857,0.0,0,S,False
1.25,0.010857142857142857,0.0203400000000000,0,N,False
1.25,0.010857142857142857,0.157500000000000,0,C,False
1.25,0.010857142857142857,4.28571428571429,1,H,True
1.25,0.010857142857142857,9.80181668042939,1,S,True
1.25,0.010857142857142857,0.0203400000000000,1,N,True
1.25,0.010857142857142857,0.00312138728323699,1,C,True
1.25,0.010857142857142857,39.6154093097910,2,H,False
1.25,0.010857142857142857,66.0139457146191,2,S,False
1.25,0.010857142857142857,0.0141573033707865,2,N,False
1.25,0.010857142857142857,0.00380202003418480,2,C,False
1.25,0.010857142857142857,39.6154093097913,3,H,True
1.25,0.010857142857142857,2.28716749925940,3,S,True
1.25,0.010857142857142857,0.0141573033707865,3,N,True
1.25,0.010857142857142857,0.112384957948539,3,C,True
1.25,0.01578571428571429,4.28571428571429,0,H,False
1.25,0.01578571428571429,0.0,0,S,False
1.25,0.01578571428571429,0.0203400000000000,0,N,False
1.25,0.01578571428571429,0.157500000000000,0,C,False
1.25,0.01578571428571429,4.28571428571429,1,H,True
1.25,0.01578571428571429,9.80181668042939,1,S,True
1.25,0.01578571428571429,0.0203400000000000,1,N,True
1.25,0.01578571428571429,0.00312138728323699,1,C,True
1.25,0.01578571428571429,74.9446654611208,2,H,False
1.25,0.01578571428571429,77.2630514958030,2,S,False
1.25,0.01578571428571429,0.00797468354430382,2,N,False
1.25,0.01578571428571429,0.00547646895231590,2,C,False
1.25,0.01578571428571429,74.9446654611210,3,H,True
1.25,0.01578571428571429,9.75713510697559,3,S,True
1.25,0.01578571428571429,0.00797468354430382,3,N,True
1.25,0.01578571428571429,0.0662766517032779,3,C,True
1.25,0.020714285714285716,4.28571428571429,0,H,False
1.25,0.020714285714285716,0.0,0,S,False
1.25,0.020714285714285716,0.0203400000000000,0,N,False
1.25,0.020714285714285716,0.157500000000000,0,C,False
1.25,0.020714285714285716,4.28571428571429,1,H,True
1.25,0.020714285714285716,9.80181668042939,1,S,True
1.25,0.020714285714285716,0.0203400000000000,1,N,True
1.25,0.020714285714285716,0.00312138728323699,1,C,True
1.25,0.020714285714285716,88.7962240402769,2,H,False
1.25,0.020714285714285716,68.0700721906499,2,S,False
1.25,0.020714285714285716,0.00555066079295154,2,N,False
1.25,0.020714285714285716,0.00715975147330800,2,C,False
1.25,0.020714285714285716,88.7962240402769,3,H,True
1.25,0.020714285714285716,15.4337573106967,3,S,True
1.25,0.020714285714285716,0.00555066079295154,3,N,True
1.25,0.020714285714285716,0.0471721652082126,3,C,True
1.25,0.025642857142857144,4.28571428571429,0,H,False
1.25,0.025642857142857144,0.0,0,S,False
1.25,0.025642857142857144,0.0203400000000000,0,N,False
1.25,0.025642857142857144,0.157500000000000,0,C,False
1.25,0.025642857142857144,4.28571428571429,1,H,True
1.25,0.025642857142857144,9.80181668042939,1,S,True
1.25,0.025642857142857144,0.0203400000000000,1,N,True
1.25,0.025642857142857144,0.00312138728323699,1,C,True
1.25,0.025642857142857144,96.1899613899615,2,H,False
1.25,0.025642857142857144,58.8240615809622,2,S,False
1.25,0.025642857142857144,0.00425675675675675,2,N,False
1.25,0.025642857142857144,0.00899939147227342,2,C,False
1.25,0.025642857142857144,96.1899613899614,3,H,True
1.25,0.025642857142857144,20.2996577606705,3,S,True
1.25,0.025642857142857144,0.00425675675675675,3,N,True
1.25,0.025642857142857144,0.0360333690338974,3,C,True
1.25,0.030571428571428576,4.28571428571429,0,H,False
1.25,0.030571428571428576,0.0,0,S,False
1.25,0.030571428571428576,0.0203400000000000,0,N,False
1.25,0.030571428571428576,0.157500000000000,0,C,False
1.25,0.030571428571428576,4.28571428571429,1,H,True
1.25,0.030571428571428576,9.80181668042939,1,S,True
1.25,0.030571428571428576,0.0203400000000000,1,N,True
1.25,0.030571428571428576,0.00312138728323699,1,C,True
1.25,0.030571428571428576,100.788258317025,2,H,False
1.25,0.030571428571428576,50.1837028430171,2,S,False
1.25,0.030571428571428576,0.00345205479452054,2,N,False
1.25,0.030571428571428576,0.0113046255251258,2,C,False
1.25,0.030571428571428576,100.788258317025,3,H,True
1.25,0.030571428571428576,25.3372341338009,3,S,True
1.25,0.030571428571428576,0.00345205479452054,3,N,True
1.25,0.030571428571428576,0.0279448241541836,3,C,True
1.25,0.035500000000000004,4.28571428571429,0,H,False
1.25,0.035500000000000004,0.0,0,S,False
1.25,0.035500000000000004,0.0203400000000000,0,N,False
1.25,0.035500000000000004,0.157500000000000,0,C,False
1.25,0.035500000000000004,4.28571428571429,1,H,True
1.25,0.035500000000000004,9.80181668042939,1,S,True
1.25,0.035500000000000004,0.0203400000000000,1,N,True
1.25,0.035500000000000004,0.00312138728323699,1,C,True
1.25,0.035500000000000004,103.924423963134,2,H,False
1.25,0.035500000000000004,38.1710826247275,2,S,False
1.25,0.035500000000000004,0.00290322580645161,2,N,False
1.25,0.035500000000000004,0.0164623214272807,2,C,False
1.25,0.035500000000000004,103.924423963134,3,H,True
1.25,0.035500000000000004,34.5061240215972,3,S,True
1.25,0.035500000000000004,0.00290322580645161,3,N,True
1.25,0.035500000000000004,0.0188427503608974,3,C,True
1.25,0.04042857142857143,4.28571428571429,0,H,False
1.25,0.04042857142857143,0.0,0,S,False
1.25,0.04042857142857143,0.0203400000000000,0,N,False
1.25,0.04042857142857143,0.157500000000000,0,C,False
1.25,0.04042857142857143,4.28571428571429,1,H,True
1.25,0.04042857142857143,9.80181668042939,1,S,True
1.25,0.04042857142857143,0.0203400000000000,1,N,True
1.25,0.04042857142857143,0.00312138728323699,1,C,True
1.25,0.04042857142857143,,2,H,False
1.25,0.04042857142857143,,2,S,False
1.25,0.04042857142857143,,2,N,False
1.25,0.04042857142857143,,2,C,False
1.25,0.04042857142857143,,3,H,False
1.25,0.04042857142857143,,3,S,False
1.25,0.04042857142857143,,3,N,False
1.25,0.04042857142857143,,3,C,False
1.25,0.04535714285714286,4.28571428571429,0,H,False
1.25,0.04535714285714286,0.0,0,S,False
1.25,0.04535714285714286,0.0203400000000000,0,N,False
1.25,0.04535714285714286,0.157500000000000,0,C,False
1.25,0.04535714285714286,4.28571428571429,1,H,True
1.25,0.04535714285714286,9.80181668042939,1,S,True
1.25,0.04535714285714286,0.0203400000000000,1,N,True
1.25,0.04535714285714286,0.00312138728323699,1,C,True
1.25,0.04535714285714286,,2,H,False
1.25,0.04535714285714286,,2,S,False
1.25,0.04535714285714286,,2,N,False
1.25,0.04535714285714286,,2,C,False
1.25,0.04535714285714286,,3,H,False
1.25,0.04535714285714286,,3,S,False
1.25,0.04535714285714286,,3,N,False
1.25,0.04535714285714286,,3,C,False
1.25,0.05028571428571429,4.28571428571429,0,H,False
1.25,0.05028571428571429,0.0,0,S,False
1.25,0.05028571428571429,0.0203400000000000,0,N,False
1.25,0.05028571428571429,0.157500000000000,0,C,False
1.25,0.05028571428571429,4.28571428571429,1,H,True
1.25,0.05028571428571429,9.80181668042939,1,S,True
1.25,0.05028571428571429,0.0203400000000000,1,N,True
1.25,0.05028571428571429,0.00312138728323699,1,C,True
1.25,0.05028571428571429,,2,H,False
1.25,0.05028571428571429,,2,S,False
1.25,0.05028571428571429,,2,N,False
1.25,0.05028571428571429,,2,C,False
1.25,0.05028571428571429,,3,H,False
1.25,0.05028571428571429,,3,S,False
1.25,0.05028571428571429,,3,N,False
1.25,0.05028571428571429,,3,C,False
1.25,0.055214285714285716,4.28571428571429,0,H,False
1.25,0.055214285714285716,0.0,0,S,False
1.25,0.055214285714285716,0.0203400000000000,0,N,False
1.25,0.055214285714285716,0.157500000000000,0,C,False
1.25,0.055214285714285716,4.28571428571429,1,H,True
1.25,0.055214285714285716,9.80181668042939,1,S,True
1.25,0.055214285714285716,0.0203400000000000,1,N,True
1.25,0.055214285714285716,0.00312138728323699,1,C,True
1.25,0.055214285714285716,,2,H,False
1.25,0.055214285714285716,,2,S,False
1.25,0.055214285714285716,,2,N,False
1.25,0.055214285714285716,,2,C,False
1.25,0.055214285714285716,,3,H,False
1.25,0.055214285714285716,,3,S,False
1.25,0.055214285714285716,,3,N,False
1.25,0.055214285714285716,,3,C,False
1.25,0.06014285714285715,4.28571428571429,0,H,False
1.25,0.06014285714285715,0.0,0,S,False
1.25,0.06014285714285715,0.0203400000000000,0,N,False
1.25,0.06014285714285715,0.157500000000000,0,C,False
1.25,0.06014285714285715,4.28571428571429,1,H,True
1.25,0.06014285714285715,9.80181668042939,1,S,True
1.25,0.06014285714285715,0.0203400000000000,1,N,True
1.25,0.06014285714285715,0.00312138728323699,1,C,True
1.25,0.06014285714285715,,2,H,False
1.25,0.06014285714285715,,2,S,False
1.25,0.06014285714285715,,2,N,False
1.25,0.06014285714285715,,2,C,False
1.25,0.06014285714285715,,3,H,False
1.25,0.06014285714285715,,3,S,False
1.25,0.06014285714285715,,3,N,False
1.25,0.06014285714285715,,3,C,False
1.25,0.06507142857142857,4.28571428571429,0,H,False
1.25,0.06507142857142857,0.0,0,S,False
1.25,0.06507142857142857,0.0203400000000000,0,N,False
1.25,0.06507142857142857,0.157500000000000,0,C,False
1.25,0.06507142857142857,4.28571428571429,1,H,True
1.25,0.06507142857142857,9.80181668042939,1,S,True
1.25,0.06507142857142857,0.0203400000000000,1,N,True
1.25,0.06507142857142857,0.00312138728323699,1,C,True
1.25,0.06507142857142857,,2,H,False
1.25,0.06507142857142857,,2,S,False
1.25,0.06507142857142857,,2,N,False
1.25,0.06507142857142857,,2,C,False
1.25,0.06507142857142857,,3,H,False
1.25,0.06507142857142857,,3,S,False
1.25,0.06507142857142857,,3,N,False
1.25,0.06507142857142857,,3,C,False
1.25,0.07,4.28571428571429,0,H,False
1.25,0.07,0.0,0,S,False
1.25,0.07,0.0203400000000000,0,N,False
1.25,0.07,0.157500000000000,0,C,False
1.25,0.07,4.28571428571429,1,H,True
1.25,0.07,9.80181668042939,1,S,True
1.25,0.07,0.0203400000000000,1,N,True
1.25,0.07,0.00312138728323699,1,C,True
1.25,0.07,,2,H,False
1.25,0.07,,2,S,False
1.25,0.07,,2,N,False
1.25,0.07,,2,C,False
1.25,0.07,,3,H,False
1.25,0.07,,3,S,False
1.25,0.07,,3,N,False
1.25,0.07,,3,C,False
1.2857142857142856,0.001,2.44897959183673,0,H,True
1.2857142857142856,0.001,0.0,0,S,True
1.2857142857142856,0.001,0.0206614285714286,0,N,True
1.2857142857142856,0.001,0.158571428571429,0,C,True
1.2857142857142856,0.001,,1,H,False
1.2857142857142856,0.001,,1,S,False
1.2857142857142856,0.001,,1,N,False
1.2857142857142856,0.001,,1,C,False
1.2857142857142856,0.001,,2,H,False
1.2857142857142856,0.001,,2,S,False
1.2857142857142856,0.001,,2,N,False
1.2857142857142856,0.001,,2,C,False
1.2857142857142856,0.001,,3,H,False
1.2857142857142856,0.001,,3,S,False
1.2857142857142856,0.001,,3,N,False
1.2857142857142856,0.001,,3,C,False
1.2857142857142856,0.005928571428571429,2.44897959183673,0,H,True
1.2857142857142856,0.005928571428571429,0.0,0,S,True
1.2857142857142856,0.005928571428571429,0.0206614285714286,0,N,True
1.2857142857142856,0.005928571428571429,0.158571428571429,0,C,True
1.2857142857142856,0.005928571428571429,,1,H,False
1.2857142857142856,0.005928571428571429,,1,S,False
1.2857142857142856,0.005928571428571429,,1,N,False
1.2857142857142856,0.005928571428571429,,1,C,False
1.2857142857142856,0.005928571428571429,,2,H,False
1.2857142857142856,0.005928571428571429,,2,S,False
1.2857142857142856,0.005928571428571429,,2,N,False
1.2857142857142856,0.005928571428571429,,2,C,False
1.2857142857142856,0.005928571428571429,,3,H,False
1.2857142857142856,0.005928571428571429,,3,S,False
1.2857142857142856,0.005928571428571429,,3,N,False
1.2857142857142856,0.005928571428571429,,3,C,False
1.2857142857142856,0.010857142857142857,2.44897959183673,0,H,False
1.2857142857142856,0.010857142857142857,0.0,0,S,False
1.2857142857142856,0.010857142857142857,0.0206614285714286,0,N,False
1.2857142857142856,0.010857142857142857,0.158571428571429,0,C,False
1.2857142857142856,0.010857142857142857,2.44897959183673,1,H,True
1.2857142857142856,0.010857142857142857,5.54973645087174,1,S,True
1.2857142857142856,0.010857142857142857,0.0206614285714286,1,N,True
1.2857142857142856,0.010857142857142857,0.00317880794701987,1,C,True
1.2857142857142856,0.010857142857142857,39.6154093097910,2,H,False
1.2857142857142856,0.010857142857142857,64.2956610766156,2,S,False
1.2857142857142856,0.010857142857142857,0.0141573033707865,2,N,False
1.2857142857142856,0.010857142857142857,0.00391942191003407,2,C,False
1.2857142857142856,0.010857142857142857,39.6154093097913,3,H,True
1.2857142857142856,0.010857142857142857,2.41864922131533,3,S,True
1.2857142857142856,0.010857142857142857,0.0141573033707865,3,N,True
1.2857142857142856,0.010857142857142857,0.111024085791432,3,C,True
1.2857142857142856,0.01578571428571429,2.44897959183673,0,H,False
1.2857142857142856,0.01578571428571429,0.0,0,S,False
1.2857142857142856,0.01578571428571429,0.0206614285714286,0,N,False
1.2857142857142856,0.01578571428571429,0.158571428571429,0,C,False
1.2857142857142856,0.01578571428571429,2.44897959183673,1,H,True
1.2857142857142856,0.01578571428571429,5.54973645087174,1,S,True
1.2857142857142856,0.01578571428571429,0.0206614285714286,1,N,True
1.2857142857142856,0.01578571428571429,0.00317880794701987,1,C,True
1.2857142857142856,0.01578571428571429,74.9446654611208,2,H,False
1.2857142857142856,0.01578571428571429,74.6301089605980,2,S,False
1.2857142857142856,0.01578571428571429,0.00797468354430382,2,N,False
1.2857142857142856,0.01578571428571429,0.00570950667606160,2,C,False
1.2857142857142856,0.01578571428571429,74.9446654611210,3,H,True
1.2857142857142856,0.01578571428571429,10.1120762601405,3,S,True
1.2857142857142856,0.01578571428571429,0.00797468354430382,3,N,True
1.2857142857142856,0.01578571428571429,0.0647409753425487,3,C,True
1.2857142857142856,0.020714285714285716,2.44897959183673,0,H,False
1.2857142857142856,0.020714285714285716,0.0,0,S,False
1.2857142857142856,0.020714285714285716,0.0206614285714286,0,N,False
1.2857142857142856,0.020714285714285716,0.158571428571429,0,C,False
1.2857142857142856,0.020714285714285716,2.44897959183673,1,H,True
1.2857142857142856,0.020714285714285716,5.54973645087174,1,S,True
1.2857142857142856,0.020714285714285716,0.0206614285714286,1,N,True
1.2857142857142856,0.020714285714285716,0.00317880794701987,1,C,True
1.2857142857142856,0.020714285714285716,88.7962240402769,2,H,False
1.2857142857142856,0.020714285714285716,65.0876879900574,2,S,False
1.2857142857142856,0.020714285714285716,0.00555066079295154,2,N,False
1.2857142857142856,0.020714285714285716,0.00757007650572118,2,C,False
1.2857142857142856,0.020714285714285716,88.7962240402769,3,H,True
1.2857142857142856,0.020714285714285716,16.0533978251734,3,S,True
1.2857142857142856,0.020714285714285716,0.00555066079295154,3,N,True
1.2857142857142856,0.020714285714285716,0.0454360033729146,3,C,True
1.2857142857142856,0.025642857142857144,2.44897959183673,0,H,False
1.2857142857142856,0.025642857142857144,0.0,0,S,False
1.2857142857142856,0.025642857142857144,0.0206614285714286,0,N,False
1.2857142857142856,0.025642857142857144,0.158571428571429,0,C,False
1.2857142857142856,0.025642857142857144,2.44897959183673,1,H,True
1.2857142857142856,0.025642857142857144,5.54973645087174,1,S,True
1.2857142857142856,0.025642857142857144,0.0206614285714286,1,N,True
1.2857142857142856,0.025642857142857144,0.00317880794701987,1,C,True
1.2857142857142856,0.025642857142857144,96.1899613899615,2,H,False
1.2857142857142856,0.025642857142857144,55.3904690164449,2,S,False
1.2857142857142856,0.025642857142857144,0.00425675675675675,2,N,False
1.2857142857142856,0.025642857142857144,0.00972046353733924,2,C,False
1.2857142857142856,0.025642857142857144,96.1899613899614,3,H,True
1.2857142857142856,0.025642857142857144,21.3682205977518,3,S,True
1.2857142857142856,0.025642857142857144,0.00425675675675675,3,N,True
1.2857142857142856,0.025642857142857144,0.0339740773611751,3,C,True
1.2857142857142856,0.030571428571428576,2.44897959183673,0,H,False
1.2857142857142856,0.030571428571428576,0.0,0,S,False
1.2857142857142856,0.030571428571428576,0.0206614285714286,0,N,False
1.2857142857142856,0.030571428571428576,0.158571428571429,0,C,False
1.2857142857142856,0.030571428571428576,2.44897959183673,1,H,True
1.2857142857142856,0.030571428571428576,5.54973645087174,1,S,True
1.2857142857142856,0.030571428571428576,0.0206614285714286,1,N,True
1.2857142857142856,0.030571428571428576,0.00317880794701987,1,C,True
1.2857142857142856,0.030571428571428576,100.788258317025,2,H,False
1.2857142857142856,0.030571428571428576,45.5798738368064,2,S,False
1.2857142857142856,0.030571428571428576,0.00345205479452054,2,N,False
1.2857142857142856,0.030571428571428576,0.0128319409262789,2,C,False
1.2857142857142856,0.030571428571428576,100.788258317025,3,H,True
1.2857142857142856,0.030571428571428576,27.5896883823253,3,S,True
1.2857142857142856,0.030571428571428576,0.00345205479452054,3,N,True
1.2857142857142856,0.030571428571428576,0.0250715880585710,3,C,True
1.2857142857142856,0.035500000000000004,2.44897959183673,0,H,False
1.2857142857142856,0.035500000000000004,0.0,0,S,False
1.2857142857142856,0.035500000000000004,0.0206614285714286,0,N,False
1.2857142857142856,0.035500000000000004,0.158571428571429,0,C,False
1.2857142857142856,0.035500000000000004,2.44897959183673,1,H,True
1.2857142857142856,0.035500000000000004,5.54973645087174,1,S,True
1.2857142857142856,0.035500000000000004,0.0206614285714286,1,N,True
1.2857142857142856,0.035500000000000004,0.00317880794701987,1,C,True
1.2857142857142856,0.035500000000000004,,2,H,False
1.2857142857142856,0.035500000000000004,,2,S,False
1.2857142857142856,0.035500000000000004,,2,N,False
1.2857142857142856,0.035500000000000004,,2,C,False
1.2857142857142856,0.035500000000000004,,3,H,False
1.2857142857142856,0.035500000000000004,,3,S,False
1.2857142857142856,0.035500000000000004,,3,N,False
1.2857142857142856,0.035500000000000004,,3,C,False
1.2857142857142856,0.04042857142857143,2.44897959183673,0,H,False
1.2857142857142856,0.04042857142857143,0.0,0,S,False
1.2857142857142856,0.04042857142857143,0.0206614285714286,0,N,False
1.2857142857142856,0.04042857142857143,0.158571428571429,0,C,False
1.2857142857142856,0.04042857142857143,2.44897959183673,1,H,True
1.2857142857142856,0.04042857142857143,5.54973645087174,1,S,True
1.2857142857142856,0.04042857142857143,0.0206614285714286,1,N,True
1.2857142857142856,0.04042857142857143,0.00317880794701987,1,C,True
1.2857142857142856,0.04042857142857143,,2,H,False
1.2857142857142856,0.04042857142857143,,2,S,False
1.2857142857142856,0.04042857142857143,,2,N,False
1.2857142857142856,0.04042857142857143,,2,C,False
1.2857142857142856,0.04042857142857143,,3,H,False
1.2857142857142856,0.04042857142857143,,3,S,False
1.2857142857142856,0.04042857142857143,,3,N,False
1.2857142857142856,0.04042857142857143,,3,C,False
1.2857142857142856,0.04535714285714286,2.44897959183673,0,H,False
1.2857142857142856,0.04535714285714286,0.0,0,S,False
1.2857142857142856,0.04535714285714286,0.0206614285714286,0,N,False
1.2857142857142856,0.04535714285714286,0.158571428571429,0,C,False
1.2857142857142856,0.04535714285714286,2.44897959183673,1,H,True
1.2857142857142856,0.04535714285714286,5.54973645087174,1,S,True
1.2857142857142856,0.04535714285714286,0.0206614285714286,1,N,True
1.2857142857142856,0.04535714285714286,0.00317880794701987,1,C,True
1.2857142857142856,0.04535714285714286,,2,H,False
1.2857142857142856,0.04535714285714286,,2,S,False
1.2857142857142856,0.04535714285714286,,2,N,False
1.2857142857142856,0.04535714285714286,,2,C,False
1.2857142857142856,0.04535714285714286,,3,H,False
1.2857142857142856,0.04535714285714286,,3,S,False
1.2857142857142856,0.04535714285714286,,3,N,False
1.2857142857142856,0.04535714285714286,,3,C,False
1.2857142857142856,0.05028571428571429,2.44897959183673,0,H,False
1.2857142857142856,0.05028571428571429,0.0,0,S,False
1.2857142857142856,0.05028571428571429,0.0206614285714286,0,N,False
1.2857142857142856,0.05028571428571429,0.158571428571429,0,C,False
1.2857142857142856,0.05028571428571429,2.44897959183673,1,H,True
1.2857142857142856,0.05028571428571429,5.54973645087174,1,S,True
1.2857142857142856,0.05028571428571429,0.0206614285714286,1,N,True
1.2857142857142856,0.05028571428571429,0.00317880794701987,1,C,True
1.2857142857142856,0.05028571428571429,,2,H,False
1.2857142857142856,0.05028571428571429,,2,S,False
1.2857142857142856,0.05028571428571429,,2,N,False
1.2857142857142856,0.05028571428571429,,2,C,False
1.2857142857142856,0.05028571428571429,,3,H,False
1.2857142857142856,0.05028571428571429,,3,S,False
1.2857142857142856,0.05028571428571429,,3,N,False
1.2857142857142856,0.05028571428571429,,3,C,False
1.2857142857142856,0.055214285714285716,2.44897959183673,0,H,False
1.2857142857142856,0.055214285714285716,0.0,0,S,False
1.2857142857142856,0.055214285714285716,0.0206614285714286,0,N,False
1.2857142857142856,0.055214285714285716,0.158571428571429,0,C,False
1.2857142857142856,0.055214285714285716,2.44897959183673,1,H,True
1.2857142857142856,0.055214285714285716,5.54973645087174,1,S,True
1.2857142857142856,0.055214285714285716,0.0206614285714286,1,N,True
1.2857142857142856,0.055214285714285716,0.00317880794701987,1,C,True
1.2857142857142856,0.055214285714285716,,2,H,False
1.2857142857142856,0.055214285714285716,,2,S,False
1.2857142857142856,0.055214285714285716,,2,N,False
1.2857142857142856,0.055214285714285716,,2,C,False
1.2857142857142856,0.055214285714285716,,3,H,False
1.2857142857142856,0.055214285714285716,,3,S,False
1.2857142857142856,0.055214285714285716,,3,N,False
1.2857142857142856,0.055214285714285716,,3,C,False
1.2857142857142856,0.06014285714285715,2.44897959183673,0,H,False
1.2857142857142856,0.06014285714285715,0.0,0,S,False
1.2857142857142856,0.06014285714285715,0.0206614285714286,0,N,False
1.2857142857142856,0.06014285714285715,0.158571428571429,0,C,False
1.2857142857142856,0.06014285714285715,2.44897959183673,1,H,True
1.2857142857142856,0.06014285714285715,5.54973645087174,1,S,True
1.2857142857142856,0.06014285714285715,0.0206614285714286,1,N,True
1.2857142857142856,0.06014285714285715,0.00317880794701987,1,C,True
1.2857142857142856,0.06014285714285715,,2,H,False
1.2857142857142856,0.06014285714285715,,2,S,False
1.2857142857142856,0.06014285714285715,,2,N,False
1.2857142857142856,0.06014285714285715,,2,C,False
1.2857142857142856,0.06014285714285715,,3,H,False
1.2857142857142856,0.06014285714285715,,3,S,False
1.2857142857142856,0.06014285714285715,,3,N,False
1.2857142857142856,0.06014285714285715,,3,C,False
1.2857142857142856,0.06507142857142857,2.44897959183673,0,H,False
1.2857142857142856,0.06507142857142857,0.0,0,S,False
1.2857142857142856,0.06507142857142857,0.0206614285714286,0,N,False
1.2857142857142856,0.06507142857142857,0.158571428571429,0,C,False
1.2857142857142856,0.06507142857142857,2.44897959183673,1,H,True
1.2857142857142856,0.06507142857142857,5.54973645087174,1,S,True
1.2857142857142856,0.06507142857142857,0.0206614285714286,1,N,True
1.2857142857142856,0.06507142857142857,0.00317880794701987,1,C,True
1.2857142857142856,0.06507142857142857,,2,H,False
1.2857142857142856,0.06507142857142857,,2,S,False
1.2857142857142856,0.06507142857142857,,2,N,False
1.2857142857142856,0.06507142857142857,,2,C,False
1.2857142857142856,0.06507142857142857,,3,H,False
1.2857142857142856,0.06507142857142857,,3,S,False
1.2857142857142856,0.06507142857142857,,3,N,False
1.2857142857142856,0.06507142857142857,,3,C,False
1.2857142857142856,0.07,2.44897959183673,0,H,False
1.2857142857142856,0.07,0.0,0,S,False
1.2857142857142856,0.07,0.0206614285714286,0,N,False
1.2857142857142856,0.07,0.158571428571429,0,C,False
1.2857142857142856,0.07,2.44897959183673,1,H,True
1.2857142857142856,0.07,5.54973645087174,1,S,True
1.2857142857142856,0.07,0.0206614285714286,1,N,True
1.2857142857142856,0.07,0.00317880794701987,1,C,True
1.2857142857142856,0.07,,2,H,False
1.2857142857142856,0.07,,2,S,False
1.2857142857142856,0.07,,2,N,False
1.2857142857142856,0.07,,2,C,False
1.2857142857142856,0.07,,3,H,False
1.2857142857142856,0.07,,3,S,False
