$\epsilon$,$p_{\max}$,value,fp_num,name,stability
1.2142857142857142,0.9286428571428571,6.12244897959183,0,H,False
1.2142857142857142,0.9286428571428571,0.0,0,S,False
1.2142857142857142,0.9286428571428571,0.0200185714285714,0,N,False
1.2142857142857142,0.9286428571428571,0.156428571428571,0,C,False
1.2142857142857142,0.9286428571428571,6.12244897959183,1,H,True
1.2142857142857142,0.9286428571428571,14.2753629788291,1,S,True
1.2142857142857142,0.9286428571428571,0.0200185714285715,1,N,True
1.2142857142857142,0.9286428571428571,0.00154088310827603,1,C,True
1.2142857142857142,0.9286428571428571,104.929870129870,2,H,False
1.2142857142857142,0.9286428571428571,57.8790093694724,2,S,False
1.2142857142857142,0.9286428571428571,0.00272727272727273,2,N,False
1.2142857142857142,0.9286428571428571,0.00451144110385186,2,C,False
1.2142857142857142,0.9286428571428571,104.929870129870,3,H,True
1.2142857142857142,0.9286428571428571,11.7066580337993,3,S,True
1.2142857142857142,0.9286428571428571,0.00272727272727273,3,N,True
1.2142857142857142,0.9286428571428571,0.0337420437428399,3,C,True
1.2142857142857142,1.0,6.12244897959183,0,H,False
1.2142857142857142,1.0,0.0,0,S,False
1.2142857142857142,1.0,0.0200185714285714,0,N,False
1.2142857142857142,1.0,0.156428571428571,0,C,False
1.2142857142857142,1.0,6.12244897959183,1,H,True
1.2142857142857142,1.0,14.2862179795530,1,S,True
1.2142857142857142,1.0,0.0200185714285714,1,N,True
1.2142857142857142,1.0,0.00142310635042081,1,C,True
1.2142857142857142,1.0,104.929870129870,2,H,False
1.2142857142857142,1.0,58.5470698546011,2,S,False
1.2142857142857142,1.0,0.00272727272727273,2,N,False
1.2142857142857142,1.0,0.00408850811441751,2,C,False
1.2142857142857142,1.0,104.929870129870,3,H,True
1.2142857142857142,1.0,10.6884940397970,3,S,True
1.2142857142857142,1.0,0.00272727272727273,3,N,True
1.2142857142857142,1.0,0.0343866188244431,3,C,True
1.25,0.001,4.28571428571429,0,H,True
1.25,0.001,0.0,0,S,True
1.25,0.001,0.0203400000000000,0,N,True
1.25,0.001,0.157500000000000,0,C,True
1.25,0.001,,1,H,False
1.25,0.001,,1,S,False
1.25,0.001,,1,N,False
1.25,0.001,,1,C,False
1.25,0.001,,2,H,False
1.25,0.001,,2,S,False
1.25,0.001,,2,N,False
1.25,0.001,,2,C,False
1.25,0.001,,3,H,False
1.25,0.001,,3,S,False
1.25,0.001,,3,N,False
1.25,0.001,,3,C,False
1.25,0.07235714285714286,4.28571428571429,0,H,True
1.25,0.07235714285714286,0.0,0,S,True
1.25,0.07235714285714286,0.0203400000000000,0,N,True
1.25,0.07235714285714286,0.157500000000000,0,C,True
1.25,0.07235714285714286,,1,H,False
1.25,0.07235714285714286,,1,S,False
1.25,0.07235714285714286,,1,N,False
1.25,0.07235714285714286,,1,C,False
1.25,0.07235714285714286,,2,H,False
1.25,0.07235714285714286,,2,S,False
1.25,0.07235714285714286,,2,N,False
1.25,0.07235714285714286,,2,C,False
1.25,0.07235714285714286,,3,H,False
1.25,0.07235714285714286,,3,S,False
1.25,0.07235714285714286,,3,N,False
1.25,0.07235714285714286,,3,C,False
1.25,0.1437142857142857,4.28571428571429,0,H,False
1.25,0.1437142857142857,0.0,0,S,False
1.25,0.1437142857142857,0.0203400000000000,0,N,False
1.25,0.1437142857142857,0.157500000000000,0,C,False
1.25,0.1437142857142857,4.28571428571429,1,H,True
1.25,0.1437142857142857,8.87535145267100,1,S,True
1.25,0.1437142857142857,0.0203400000000000,1,N,True
1.25,0.1437142857142857,0.0177132146204311,1,C,True
1.25,0.1437142857142857,,2,H,False
1.25,0.1437142857142857,,2,S,False
1.25,0.1437142857142857,,2,N,False
1.25,0.1437142857142857,,2,C,False
1.25,0.1437142857142857,,3,H,False
1.25,0.1437142857142857,,3,S,False
1.25,0.1437142857142857,,3,N,False
1.25,0.1437142857142857,,3,C,False
1.25,0.21507142857142858,4.28571428571429,0,H,False
1.25,0.21507142857142858,0.0,0,S,False
1.25,0.21507142857142858,0.0203400000000000,0,N,False
1.25,0.21507142857142858,0.157500000000000,0,C,False
1.25,0.21507142857142858,4.28571428571429,1,H,True
1.25,0.21507142857142858,9.41916747337847,1,S,True
1.25,0.21507142857142858,0.0203400000000001,1,N,True
1.25,0.21507142857142858,0.00914811229428848,1,C,True
1.25,0.21507142857142858,,2,H,False
1.25,0.21507142857142858,,2,S,False
1.25,0.21507142857142858,,2,N,False
1.25,0.21507142857142858,,2,C,False
1.25,0.21507142857142858,,3,H,False
1.25,0.21507142857142858,,3,S,False
1.25,0.21507142857142858,,3,N,False
1.25,0.21507142857142858,,3,C,False
1.25,0.2864285714285714,4.28571428571429,0,H,False
1.25,0.2864285714285714,0.0,0,S,False
1.25,0.2864285714285714,0.0203400000000000,0,N,False
1.25,0.2864285714285714,0.157500000000000,0,C,False
1.25,0.2864285714285714,4.28571428571429,1,H,True
1.25,0.2864285714285714,9.60848287112560,1,S,True
1.25,0.2864285714285714,0.0203399999999999,1,N,True
1.25,0.2864285714285714,0.00616639477977163,1,C,True
1.25,0.2864285714285714,,2,H,False
1.25,0.2864285714285714,,2,S,False
1.25,0.2864285714285714,,2,N,False
1.25,0.2864285714285714,,2,C,False
1.25,0.2864285714285714,,3,H,False
1.25,0.2864285714285714,,3,S,False
1.25,0.2864285714285714,,3,N,False
1.25,0.2864285714285714,,3,C,False
1.25,0.35778571428571426,4.28571428571429,0,H,False
1.25,0.35778571428571426,0.0,0,S,False
1.25,0.35778571428571426,0.0203400000000000,0,N,False
1.25,0.35778571428571426,0.157500000000000,0,C,False
1.25,0.35778571428571426,4.28571428571429,1,H,True
1.25,0.35778571428571426,9.70472440944882,1,S,True
1.25,0.35778571428571426,0.0203400000000000,1,N,True
1.25,0.35778571428571426,0.00465059055118110,1,C,True
1.25,0.35778571428571426,,2,H,False
1.25,0.35778571428571426,,2,S,False
1.25,0.35778571428571426,,2,N,False
1.25,0.35778571428571426,,2,C,False
1.25,0.35778571428571426,,3,H,False
1.25,0.35778571428571426,,3,S,False
1.25,0.35778571428571426,,3,N,False
1.25,0.35778571428571426,,3,C,False
1.25,0.42914285714285716,4.28571428571429,0,H,False
1.25,0.42914285714285716,0.0,0,S,False
1.25,0.42914285714285716,0.0203400000000000,0,N,False
1.25,0.42914285714285716,0.157500000000000,0,C,False
1.25,0.42914285714285716,4.28571428571429,1,H,True
1.25,0.42914285714285716,9.76298637171639,1,S,True
1.25,0.42914285714285716,0.0203400000000000,1,N,True
1.25,0.42914285714285716,0.00373296464546711,1,C,True
1.25,0.42914285714285716,,2,H,False
1.25,0.42914285714285716,,2,S,False
1.25,0.42914285714285716,,2,N,False
1.25,0.42914285714285716,,2,C,False
1.25,0.42914285714285716,,3,H,False
1.25,0.42914285714285716,,3,S,False
1.25,0.42914285714285716,,3,N,False
1.25,0.42914285714285716,,3,C,False
1.25,0.5005,4.28571428571429,0,H,False
1.25,0.5005,0.0,0,S,False
1.25,0.5005,0.0203400000000000,0,N,False
1.25,0.5005,0.157500000000000,0,C,False
1.25,0.5005,4.28571428571429,1,H,True
1.25,0.5005,9.80204552952818,1,S,True
1.25,0.5005,0.0203399999999999,1,N,True
1.25,0.5005,0.00311778290993072,1,C,True
1.25,0.5005,,2,H,False
1.25,0.5005,,2,S,False
1.25,0.5005,,2,N,False
1.25,0.5005,,2,C,False
1.25,0.5005,,3,H,False
1.25,0.5005,,3,S,False
1.25,0.5005,,3,N,False
1.25,0.5005,,3,C,False
1.25,0.5718571428571428,4.28571428571429,0,H,False
1.25,0.5718571428571428,0.0,0,S,False
1.25,0.5718571428571428,0.0203400000000000,0,N,False
1.25,0.5718571428571428,0.157500000000000,0,C,False
1.25,0.5718571428571428,4.28571428571429,1,H,True
1.25,0.5718571428571428,9.83005240050983,1,S,True
1.25,0.5718571428571428,0.0203400000000000,1,N,True
1.25,0.5718571428571428,0.00267667469196998,1,C,True
1.25,0.5718571428571428,104.929870129870,2,H,False
1.25,0.5718571428571428,45.0236179730338,2,S,False
1.25,0.5718571428571428,0.00272727272727273,2,N,False
1.25,0.5718571428571428,0.0111187192146856,2,C,False
1.25,0.5718571428571428,104.929870129870,3,H,True
1.25,0.5718571428571428,25.3375345270318,3,S,True
1.25,0.5718571428571428,0.00272727272727273,3,N,True
1.25,0.5718571428571428,0.0237825167678560,3,C,True
1.25,0.6432142857142857,4.28571428571429,0,H,False
1.25,0.6432142857142857,0.0,0,S,False
1.25,0.6432142857142857,0.0203400000000000,0,N,False
1.25,0.6432142857142857,0.157500000000000,0,C,False
1.25,0.6432142857142857,4.28571428571429,1,H,True
1.25,0.6432142857142857,9.85111662531017,1,S,True
1.25,0.6432142857142857,0.0203400000000000,1,N,True
1.25,0.6432142857142857,0.00234491315136476,1,C,True
1.25,0.6432142857142857,104.929870129870,2,H,False
1.25,0.6432142857142857,48.9438103550300,2,S,False
1.25,0.6432142857142857,0.00272727272727273,2,N,False
1.25,0.6432142857142857,0.00859691121609350,2,C,False
1.25,0.6432142857142857,104.929870129870,3,H,True
1.25,0.6432142857142857,20.4191724555773,3,S,True
1.25,0.6432142857142857,0.00272727272727273,3,N,True
1.25,0.6432142857142857,0.0269464341482195,3,C,True
1.25,0.7145714285714285,4.28571428571429,0,H,False
1.25,0.7145714285714285,0.0,0,S,False
1.25,0.7145714285714285,0.0203400000000000,0,N,False
1.25,0.7145714285714285,0.157500000000000,0,C,False
1.25,0.7145714285714285,4.28571428571429,1,H,True
1.25,0.7145714285714285,9.86753504801855,1,S,True
1.25,0.7145714285714285,0.0203400000000000,1,N,True
1.25,0.7145714285714285,0.00208632299370791,1,C,True
1.25,0.7145714285714285,104.929870129870,2,H,False
1.25,0.7145714285714285,51.2274231478520,2,S,False
1.25,0.7145714285714285,0.00272727272727273,2,N,False
1.25,0.7145714285714285,0.00712789325843557,2,C,False
1.25,0.7145714285714285,104.929870129870,3,H,True
1.25,0.7145714285714285,17.3575404357692,3,S,True
1.25,0.7145714285714285,0.00272727272727273,3,N,True
1.25,0.7145714285714285,0.0289159416019241,3,C,True
1.25,0.7859285714285714,4.28571428571429,0,H,False
1.25,0.7859285714285714,0.0,0,S,False
1.25,0.7859285714285714,0.0203400000000000,0,N,False
1.25,0.7859285714285714,0.157500000000000,0,C,False
1.25,0.7859285714285714,4.28571428571429,1,H,True
1.25,0.7859285714285714,9.88069198647842,1,S,True
1.25,0.7859285714285714,0.0203400000000000,1,N,True
1.25,0.7859285714285714,0.00187910121296481,1,C,True
1.25,0.7859285714285714,104.929870129870,2,H,False
1.25,0.7859285714285714,52.7910171669341,2,S,False
1.25,0.7859285714285714,0.00272727272727273,2,N,False
1.25,0.7859285714285714,0.00612205387106766,2,C,False
1.25,0.7859285714285714,104.929870129870,3,H,True
1.25,0.7859285714285714,15.1704790305762,3,S,True
1.25,0.7859285714285714,0.00272727272727273,3,N,True
1.25,0.7859285714285714,0.0303228493267486,3,C,True
1.25,0.8572857142857143,4.28571428571429,0,H,False
1.25,0.8572857142857143,0.0,0,S,False
1.25,0.8572857142857143,0.0203400000000000,0,N,False
1.25,0.8572857142857143,0.157500000000000,0,C,False
1.25,0.8572857142857143,4.28571428571429,1,H,True
1.25,0.8572857142857143,9.89147146603961,1,S,True
1.25,0.8572857142857143,0.0203400000000000,1,N,True
1.25,0.8572857142857143,0.00170932440987610,1,C,True
1.25,0.8572857142857143,104.929870129870,2,H,False
1.25,0.8572857142857143,53.9464231297943,2,S,False
1.25,0.8572857142857143,0.00272727272727273,2,N,False
1.25,0.8572857142857143,0.00537879647070550,2,C,False
1.25,0.8572857142857143,104.929870129870,3,H,True
1.25,0.8572857142857143,13.5042662439137,3,S,True
1.25,0.8572857142857143,0.00272727272727273,3,N,True
1.25,0.8572857142857143,0.0313947020123616,3,C,True
1.25,0.9286428571428571,4.28571428571429,0,H,False
1.25,0.9286428571428571,0.0,0,S,False
1.25,0.9286428571428571,0.0203400000000000,0,N,False
1.25,0.9286428571428571,0.157500000000000,0,C,False
1.25,0.9286428571428571,4.28571428571429,1,H,True
1.25,0.9286428571428571,9.90046449900465,1,S,True
1.25,0.9286428571428571,0.0203400000000000,1,N,True
1.25,0.9286428571428571,0.00156768414067684,1,C,True
1.25,0.9286428571428571,104.929870129870,2,H,False
1.25,0.9286428571428571,54.8413977811171,2,S,False
1.25,0.9286428571428571,0.00272727272727273,2,N,False
1.25,0.9286428571428571,0.00480307109441825,2,C,False
1.25,0.9286428571428571,104.929870129870,3,H,True
1.25,0.9286428571428571,12.1831390516318,3,S,True
1.25,0.9286428571428571,0.00272727272727273,3,N,True
1.25,0.9286428571428571,0.0322445656914899,3,C,True
1.25,1.0,4.28571428571429,0,H,False
1.25,1.0,0.0,0,S,False
1.25,1.0,0.0203400000000000,0,N,False
1.25,1.0,0.157500000000000,0,C,False
1.25,1.0,4.28571428571429,1,H,True
1.25,1.0,9.90808119494446,1,S,True
1.25,1.0,0.0203400000000000,1,N,True
1.25,1.0,0.00144772117962466,1,C,True
1.25,1.0,104.929870129870,2,H,False
1.25,1.0,55.5578317510027,2,S,False
1.25,1.0,0.00272727272727273,2,N,False
1.25,1.0,0.00434219858111551,2,C,False
1.25,1.0,104.929870129870,3,H,True
1.25,1.0,11.1057729756270,3,S,True
1.25,1.0,0.00272727272727273,3,N,True
1.25,1.0,0.0329376210630472,3,C,True
1.2857142857142856,0.001,2.44897959183673,0,H,True
1.2857142857142856,0.001,0.0,0,S,True
1.2857142857142856,0.001,0.0206614285714286,0,N,True
1.2857142857142856,0.001,0.158571428571429,0,C,True
1.2857142857142856,0.001,,1,H,False
1.2857142857142856,0.001,,1,S,False
1.2857142857142856,0.001,,1,N,False
1.2857142857142856,0.001,,1,C,False
1.2857142857142856,0.001,,2,H,False
1.2857142857142856,0.001,,2,S,False
1.2857142857142856,0.001,,2,N,False
1.2857142857142856,0.001,,2,C,False
1.2857142857142856,0.001,,3,H,False
1.2857142857142856,0.001,,3,S,False
1.2857142857142856,0.001,,3,N,False
1.2857142857142856,0.001,,3,C,False
1.2857142857142856,0.07235714285714286,2.44897959183673,0,H,True
1.2857142857142856,0.07235714285714286,0.0,0,S,True
1.2857142857142856,0.07235714285714286,0.0206614285714286,0,N,True
1.2857142857142856,0.07235714285714286,0.158571428571429,0,C,True
1.2857142857142856,0.07235714285714286,,1,H,False
1.2857142857142856,0.07235714285714286,,1,S,False
1.2857142857142856,0.07235714285714286,,1,N,False
1.2857142857142856,0.07235714285714286,,1,C,False
1.2857142857142856,0.07235714285714286,,2,H,False
1.2857142857142856,0.07235714285714286,,2,S,False
1.2857142857142856,0.07235714285714286,,2,N,False
1.2857142857142856,0.07235714285714286,,2,C,False
1.2857142857142856,0.07235714285714286,,3,H,False
1.2857142857142856,0.07235714285714286,,3,S,False
1.2857142857142856,0.07235714285714286,,3,N,False
1.2857142857142856,0.07235714285714286,,3,C,False
1.2857142857142856,0.1437142857142857,2.44897959183673,0,H,False
1.2857142857142856,0.1437142857142857,0.0,0,S,False
1.2857142857142856,0.1437142857142857,0.0206614285714286,0,N,False
1.2857142857142856,0.1437142857142857,0.158571428571429,0,C,False
1.2857142857142856,0.1437142857142857,2.44897959183673,1,H,True
1.2857142857142856,0.1437142857142857,5.01144564289592,1,S,True
1.2857142857142856,0.1437142857142857,0.0206614285714286,1,N,True
1.2857142857142856,0.1437142857142857,0.0182509505703422,1,C,True
1.2857142857142856,0.1437142857142857,,2,H,False
1.2857142857142856,0.1437142857142857,,2,S,False
1.2857142857142856,0.1437142857142857,,2,N,False
1.2857142857142856,0.1437142857142857,,2,C,False
1.2857142857142856,0.1437142857142857,,3,H,False
1.2857142857142856,0.1437142857142857,,3,S,False
1.2857142857142856,0.1437142857142857,,3,N,False
1.2857142857142856,0.1437142857142857,,3,C,False
1.2857142857142856,0.21507142857142858,2.44897959183673,0,H,False
1.2857142857142856,0.21507142857142858,0.0,0,S,False
1.2857142857142856,0.21507142857142858,0.0206614285714286,0,N,False
1.2857142857142856,0.21507142857142858,0.158571428571429,0,C,False
1.2857142857142856,0.21507142857142858,2.44897959183673,1,H,True
1.2857142857142856,0.21507142857142858,5.32893362123005,1,S,True
1.2857142857142856,0.21507142857142858,0.0206614285714286,1,N,True
1.2857142857142856,0.21507142857142858,0.00936128717698684,1,C,True
1.2857142857142856,0.21507142857142858,,2,H,False
1.2857142857142856,0.21507142857142858,,2,S,False
1.2857142857142856,0.21507142857142858,,2,N,False
1.2857142857142856,0.21507142857142858,,2,C,False
1.2857142857142856,0.21507142857142858,,3,H,False
1.2857142857142856,0.21507142857142858,,3,S,False
1.2857142857142856,0.21507142857142858,,3,N,False
1.2857142857142856,0.21507142857142858,,3,C,False
1.2857142857142856,0.2864285714285714,2.44897959183673,0,H,False
1.2857142857142856,0.2864285714285714,0.0,0,S,False
1.2857142857142856,0.2864285714285714,0.0206614285714286,0,N,False
1.2857142857142856,0.2864285714285714,0.158571428571429,0,C,False
1.2857142857142856,0.2864285714285714,2.44897959183673,1,H,True
1.2857142857142856,0.2864285714285714,5.43844095015056,1,S,True
1.2857142857142856,0.2864285714285714,0.0206614285714286,1,N,True
1.2857142857142856,0.2864285714285714,0.00629508196721311,1,C,True
1.2857142857142856,0.2864285714285714,,2,H,False
1.2857142857142856,0.2864285714285714,,2,S,False
1.2857142857142856,0.2864285714285714,,2,N,False
1.2857142857142856,0.2864285714285714,,2,C,False
1.2857142857142856,0.2864285714285714,,3,H,False
1.2857142857142856,0.2864285714285714,,3,S,False
1.2857142857142856,0.2864285714285714,,3,N,False
1.2857142857142856,0.2864285714285714,,3,C,False
1.2857142857142856,0.35778571428571426,2.44897959183673,0,H,False
1.2857142857142856,0.35778571428571426,0.0,0,S,False
1.2857142857142856,0.35778571428571426,0.0206614285714286,0,N,False
1.2857142857142856,0.35778571428571426,0.158571428571429,0,C,False
1.2857142857142856,0.35778571428571426,2.44897959183673,1,H,True
1.2857142857142856,0.35778571428571426,5.49391132101149,1,S,True
1.2857142857142856,0.35778571428571426,0.0206614285714286,1,N,True
1.2857142857142856,0.35778571428571426,0.00474191158310694,1,C,True
1.2857142857142856,0.35778571428571426,,2,H,False
1.2857142857142856,0.35778571428571426,,2,S,False
1.2857142857142856,0.35778571428571426,,2,N,False
1.2857142857142856,0.35778571428571426,,2,C,False
1.2857142857142856,0.35778571428571426,,3,H,False
1.2857142857142856,0.35778571428571426,,3,S,False
1.2857142857142856,0.35778571428571426,,3,N,False
1.2857142857142856,0.35778571428571426,,3,C,False
1.2857142857142856,0.42914285714285716,2.44897959183673,0,H,False
1.2857142857142856,0.42914285714285716,0.0,0,S,False
1.2857142857142856,0.42914285714285716,0.0206614285714286,0,N,False
1.2857142857142856,0.42914285714285716,0.158571428571429,0,C,False
1.2857142857142856,0.42914285714285716,2.44897959183673,1,H,True
1.2857142857142856,0.42914285714285716,5.52742650150393,1,S,True
1.2857142857142856,0.42914285714285716,0.0206614285714286,1,N,True
1.2857142857142856,0.42914285714285716,0.00380348652931854,1,C,True
1.2857142857142856,0.42914285714285716,,2,H,False
1.2857142857142856,0.42914285714285716,,2,S,False
1.2857142857142856,0.42914285714285716,,2,N,False
1.2857142857142856,0.42914285714285716,,2,C,False
1.2857142857142856,0.42914285714285716,,3,H,False
1.2857142857142856,0.42914285714285716,,3,S,False
1.2857142857142856,0.42914285714285716,,3,N,False
1.2857142857142856,0.42914285714285716,,3,C,False
1.2857142857142856,0.5005,2.44897959183673,0,H,False
1.2857142857142856,0.5005,0.0,0,S,False
1.2857142857142856,0.5005,0.0206614285714286,0,N,False
1.2857142857142856,0.5005,0.158571428571429,0,C,False
1.2857142857142856,0.5005,2.44897959183673,1,H,True
1.2857142857142856,0.5005,5.54986787173940,1,S,True
1.2857142857142856,0.5005,0.0206614285714286,1,N,True
1.2857142857142856,0.5005,0.00317512816272532,1,C,True
1.2857142857142856,0.5005,,2,H,False
1.2857142857142856,0.5005,,2,S,False
1.2857142857142856,0.5005,,2,N,False
1.2857142857142856,0.5005,,2,C,False
1.2857142857142856,0.5005,,3,H,False
1.2857142857142856,0.5005,,3,S,False
1.2857142857142856,0.5005,,3,N,False
1.2857142857142856,0.5005,,3,C,False
1.2857142857142856,0.5718571428571428,2.44897959183673,0,H,False
1.2857142857142856,0.5718571428571428,0.0,0,S,False
1.2857142857142856,0.5718571428571428,0.0206614285714286,0,N,False
1.2857142857142856,0.5718571428571428,0.158571428571429,0,C,False
1.2857142857142856,0.5718571428571428,2.44897959183673,1,H,True
1.2857142857142856,0.5718571428571428,5.56594565160722,1,S,True
1.2857142857142856,0.5718571428571428,0.0206614285714286,1,N,True
1.2857142857142856,0.5718571428571428,0.00272495032642634,1,C,True
1.2857142857142856,0.5718571428571428,104.929870129870,2,H,False
1.2857142857142856,0.5718571428571428,39.4857214067534,2,S,False
1.2857142857142856,0.5718571428571428,0.00272727272727273,2,N,False
1.2857142857142856,0.5718571428571428,0.0132065615709249,2,C,False
1.2857142857142856,0.5718571428571428,104.929870129870,3,H,True
1.2857142857142856,0.5718571428571428,28.5028678873806,3,S,True
1.2857142857142856,0.5718571428571428,0.00272727272727273,3,N,True
1.2857142857142856,0.5718571428571428,0.0203838310622721,3,C,True
1.2857142857142856,0.6432142857142857,2.44897959183673,0,H,False
1.2857142857142856,0.6432142857142857,0.0,0,S,False
1.2857142857142856,0.6432142857142857,0.0206614285714286,0,N,False
1.2857142857142856,0.6432142857142857,0.158571428571429,0,C,False
1.2857142857142856,0.6432142857142857,2.44897959183673,1,H,True
1.2857142857142856,0.6432142857142857,5.57803046638170,1,S,True
1.2857142857142856,0.6432142857142857,0.0206614285714286,1,N,True
1.2857142857142856,0.6432142857142857,0.00238657551274083,1,C,True
1.2857142857142856,0.6432142857142857,104.929870129870,2,H,False
1.2857142857142856,0.6432142857142857,45.1054152517019,2,S,False
1.2857142857142856,0.6432142857142857,0.00272727272727273,2,N,False
1.2857142857142856,0.6432142857142857,0.00953410458031557,2,C,False
1.2857142857142856,0.6432142857142857,104.929870129870,3,H,True
1.2857142857142856,0.6432142857142857,21.8532755507720,3,S,True
1.2857142857142856,0.6432142857142857,0.00272727272727273,3,N,True
1.2857142857142856,0.6432142857142857,0.0247293243462582,3,C,True
1.2857142857142856,0.7145714285714285,2.44897959183673,0,H,False
1.2857142857142856,0.7145714285714285,0.0,0,S,False
1.2857142857142856,0.7145714285714285,0.0206614285714286,0,N,False
1.2857142857142856,0.7145714285714285,0.158571428571429,0,C,False
1.2857142857142856,0.7145714285714285,2.44897959183673,1,H,True
1.2857142857142856,0.7145714285714285,5.58744550451759,1,S,True
1.2857142857142856,0.7145714285714285,0.0206614285714286,1,N,True
1.2857142857142856,0.7145714285714285,0.00212295444493587,1,C,True
1.2857142857142856,0.7145714285714285,104.929870129870,2,H,False
1.2857142857142856,0.7145714285714285,47.8207510766492,2,S,False
1.2857142857142856,0.7145714285714285,0.00272727272727273,2,N,False
1.2857142857142856,0.7145714285714285,0.00775963886967119,2,C,False
1.2857142857142856,0.7145714285714285,104.929870129870,3,H,True
1.2857142857142856,0.7145714285714285,18.3355663542813,3,S,True
1.2857142857142856,0.7145714285714285,0.00272727272727273,3,N,True
1.2857142857142856,0.7145714285714285,0.0270281392080670,3,C,True
1.2857142857142856,0.7859285714285714,2.44897959183673,0,H,False
1.2857142857142856,0.7859285714285714,0.0,0,S,False
1.2857142857142856,0.7859285714285714,0.0206614285714286,0,N,False
1.2857142857142856,0.7859285714285714,0.158571428571429,0,C,False
1.2857142857142856,0.7859285714285714,2.44897959183673,1,H,True
1.2857142857142856,0.7859285714285714,5.59498747223673,1,S,True
1.2857142857142856,0.7859285714285714,0.0206614285714286,1,N,True
1.2857142857142856,0.7859285714285714,0.00191177934880016,1,C,True
1.2857142857142856,0.7859285714285714,104.929870129870,2,H,False
1.2857142857142856,0.7859285714285714,49.5914466106548,2,S,False
1.2857142857142856,0.7859285714285714,0.00272727272727273,2,N,False
1.2857142857142856,0.7859285714285714,0.00660249341450661,2,C,False
1.2857142857142856,0.7859285714285714,104.929870129870,3,H,True
1.2857142857142856,0.7859285714285714,15.9221252488266,3,S,True
1.2857142857142856,0.7859285714285714,0.00272727272727273,3,N,True
1.2857142857142856,0.7859285714285714,0.0286053174145131,3,C,True
1.2857142857142856,0.8572857142857143,2.44897959183673,0,H,False
1.2857142857142856,0.8572857142857143,0.0,0,S,False
1.2857142857142856,0.8572857142857143,0.0206614285714286,0,N,False
1.2857142857142856,0.8572857142857143,0.158571428571429,0,C,False
1.2857142857142856,0.8572857142857143,2.44897959183673,1,H,True
1.2857142857142856,0.8572857142857143,5.60116475498006,1,S,True
1.2857142857142856,0.8572857142857143,0.0206614285714286,1,N,True
1.2857142857142856,0.8572857142857143,0.00173881543198696,1,C,True
1.2857142857142856,0.8572857142857143,104.929870129870,2,H,False
1.2857142857142856,0.8572857142857143,50.8693054469820,2,S,False
1.2857142857142856,0.8572857142857143,0.00272727272727273,2,N,False
1.2857142857142856,0.8572857142857143,0.00576741560671805,2,C,False
1.2857142857142856,0.8572857142857143,104.929870129870,3,H,True
1.2857142857142856,0.8572857142857143,14.1178227475664,3,S,True
1.2857142857142856,0.8572857142857143,0.00272727272727273,3,N,True
1.2857142857142856,0.8572857142857143,0.0297844249454123,3,C,True
1.2857142857142856,0.9286428571428571,2.44897959183673,0,H,False
1.2857142857142856,0.9286428571428571,0.0,0,S,False
1.2857142857142856,0.9286428571428571,0.0206614285714286,0,N,False
1.2857142857142856,0.9286428571428571,0.158571428571429,0,C,False
1.2857142857142856,0.9286428571428571,2.44897959183673,1,H,True
1.2857142857142856,0.9286428571428571,5.60631702228271,1,S,True
1.2857142857142856,0.9286428571428571,0.0206614285714286,1,N,True
1.2857142857142856,0.9286428571428571,0.00159455194751267,1,C,True
1.2857142857142856,0.9286428571428571,104.929870129870,2,H,False
1.2857142857142856,0.9286428571428571,51.8452242722194,2,S,False
1.2857142857142856,0.9286428571428571,0.00272727272727273,2,N,False
1.2857142857142856,0.9286428571428571,0.00512965490108245,2,C,False
1.2857142857142856,0.9286428571428571,104.929870129870,3,H,True
1.2857142857142856,0.9286428571428571,12.7028146667090,3,S,True
1.2857142857142856,0.9286428571428571,0.00272727272727273,3,N,True
1.2857142857142856,0.9286428571428571,0.0307091294687708,3,C,True
1.2857142857142856,1.0,2.44897959183673,0,H,False
1.2857142857142856,1.0,0.0,0,S,False
1.2857142857142856,1.0,0.0206614285714286,0,N,False
1.2857142857142856,1.0,0.158571428571429,0,C,False
1.2857142857142856,1.0,2.44897959183673,1,H,True
1.2857142857142856,1.0,5.61067985476399,1,S,True
1.2857142857142856,1.0,0.0206614285714286,1,N,True
1.2857142857142856,1.0,0.00147239263803681,1,C,True
1.2857142857142856,1.0,104.929870129870,2,H,False
1.2857142857142856,1.0,52.6190873458199,2,S,False
1.2857142857142856,1.0,0.00272727272727273,2,N,False
1.2857142857142856,1.0,0.00462393716399015,2,C,False
1.2857142857142856,1.0,104.929870129870,3,H,True
1.2857142857142856,1.0,11.5571399703664,3,S,True
1.2857142857142856,1.0,0.00272727272727273,3,N,True
1.2857142857142856,1.0,0.0314578252453796,3,C,True
1.3214285714285714,0.001,0.612244897959213,0,H,True
1.3214285714285714,0.001,0.0,0,S,True
1.3214285714285714,0.001,0.0209828571428571,0,N,True
1.3214285714285714,0.001,0.159642857142857,0,C,True
1.3214285714285714,0.001,,1,H,False
1.3214285714285714,0.001,,1,S,False
1.3214285714285714,0.001,,1,N,False
1.3214285714285714,0.001,,1,C,False
1.3214285714285714,0.001,,2,H,False
1.3214285714285714,0.001,,2,S,False
1.3214285714285714,0.001,,2,N,False
1.3214285714285714,0.001,,2,C,False
1.3214285714285714,0.001,,3,H,False
1.3214285714285714,0.001,,3,S,False
1.3214285714285714,0.001,,3,N,False
