$\epsilon$,$f_{\max}$,value,fp_num,name,stability
1.2142857142857142,0.08585714285714285,107.713205263953,2,H,False
1.2142857142857142,0.08585714285714285,43.2525798682739,2,S,False
1.2142857142857142,0.08585714285714285,0.00272727272727273,2,N,False
1.2142857142857142,0.08585714285714285,0.0144786427972262,2,C,False
1.2142857142857142,0.08585714285714285,107.713205263953,3,H,True
1.2142857142857142,0.08585714285714285,32.8273777053758,3,S,True
1.2142857142857142,0.08585714285714285,0.00272727272727273,3,N,True
1.2142857142857142,0.08585714285714285,0.0209080428400373,3,C,True
1.2142857142857142,0.09292857142857143,34.2198308993083,0,H,False
1.2142857142857142,0.09292857142857143,0.0,0,S,False
1.2142857142857142,0.09292857142857143,0.0200185714285714,0,N,False
1.2142857142857142,0.09292857142857143,0.156428571428571,0,C,False
1.2142857142857142,0.09292857142857143,34.2198308993083,1,H,True
1.2142857142857142,0.09292857142857143,79.0036729424803,1,S,True
1.2142857142857142,0.09292857142857143,0.0200185714285714,1,N,True
1.2142857142857142,0.09292857142857143,0.00306425041186161,1,C,True
1.2142857142857142,0.09292857142857143,108.648172734261,2,H,False
1.2142857142857142,0.09292857142857143,43.6280190271392,2,S,False
1.2142857142857142,0.09292857142857143,0.00272727272727273,2,N,False
1.2142857142857142,0.09292857142857143,0.0144786427972291,2,C,False
1.2142857142857142,0.09292857142857143,108.648172734261,3,H,True
1.2142857142857142,0.09292857142857143,33.1123244787572,3,S,True
1.2142857142857142,0.09292857142857143,0.00272727272727273,3,N,True
1.2142857142857142,0.09292857142857143,0.0209080428400331,3,C,True
1.2142857142857142,0.1,40.2857142857145,0,H,False
1.2142857142857142,0.1,0.0,0,S,False
1.2142857142857142,0.1,0.0200185714285714,0,N,False
1.2142857142857142,0.1,0.156428571428571,0,C,False
1.2142857142857142,0.1,40.2857142857145,1,H,True
1.2142857142857142,0.1,93.0080398423922,1,S,True
1.2142857142857142,0.1,0.0200185714285714,1,N,True
1.2142857142857142,0.1,0.00306425041186161,1,C,True
1.2142857142857142,0.1,109.450909090909,2,H,False
1.2142857142857142,0.1,43.9503603621146,2,S,False
1.2142857142857142,0.1,0.00272727272727273,2,N,False
1.2142857142857142,0.1,0.0144786427972284,2,C,False
1.2142857142857142,0.1,109.450909090909,3,H,True
1.2142857142857142,0.1,33.3569716370407,3,S,True
1.2142857142857142,0.1,0.00272727272727273,3,N,True
1.2142857142857142,0.1,0.0209080428400340,3,C,True
1.25,0.001,,0,H,False
1.25,0.001,,0,S,False
1.25,0.001,,0,N,False
1.25,0.001,,0,C,False
1.25,0.001,,1,H,False
1.25,0.001,,1,S,False
1.25,0.001,,1,N,False
1.25,0.001,,1,C,False
1.25,0.001,,2,H,False
1.25,0.001,,2,S,False
1.25,0.001,,2,N,False
1.25,0.001,,2,C,False
1.25,0.001,,3,H,False
1.25,0.001,,3,S,False
1.25,0.001,,3,N,False
1.25,0.001,,3,C,False
1.25,0.008071428571428571,,0,H,False
1.25,0.008071428571428571,,0,S,False
1.25,0.008071428571428571,,0,N,False
1.25,0.008071428571428571,,0,C,False
1.25,0.008071428571428571,,1,H,False
1.25,0.008071428571428571,,1,S,False
1.25,0.008071428571428571,,1,N,False
1.25,0.008071428571428571,,1,C,False
1.25,0.008071428571428571,,2,H,False
1.25,0.008071428571428571,,2,S,False
1.25,0.008071428571428571,,2,N,False
1.25,0.008071428571428571,,2,C,False
1.25,0.008071428571428571,,3,H,False
1.25,0.008071428571428571,,3,S,False
1.25,0.008071428571428571,,3,N,False
1.25,0.008071428571428571,,3,C,False
1.25,0.015142857142857142,,0,H,False
1.25,0.015142857142857142,,0,S,False
1.25,0.015142857142857142,,0,N,False
1.25,0.015142857142857142,,0,C,False
1.25,0.015142857142857142,,1,H,False
1.25,0.015142857142857142,,1,S,False
1.25,0.015142857142857142,,1,N,False
1.25,0.015142857142857142,,1,C,False
1.25,0.015142857142857142,,2,H,False
1.25,0.015142857142857142,,2,S,False
1.25,0.015142857142857142,,2,N,False
1.25,0.015142857142857142,,2,C,False
1.25,0.015142857142857142,,3,H,False
1.25,0.015142857142857142,,3,S,False
1.25,0.015142857142857142,,3,N,False
1.25,0.015142857142857142,,3,C,False
1.25,0.022214285714285714,,0,H,False
1.25,0.022214285714285714,,0,S,False
1.25,0.022214285714285714,,0,N,False
1.25,0.022214285714285714,,0,C,False
1.25,0.022214285714285714,,1,H,False
1.25,0.022214285714285714,,1,S,False
1.25,0.022214285714285714,,1,N,False
1.25,0.022214285714285714,,1,C,False
1.25,0.022214285714285714,,2,H,False
1.25,0.022214285714285714,,2,S,False
1.25,0.022214285714285714,,2,N,False
1.25,0.022214285714285714,,2,C,False
1.25,0.022214285714285714,,3,H,False
1.25,0.022214285714285714,,3,S,False
1.25,0.022214285714285714,,3,N,False
1.25,0.022214285714285714,,3,C,False
1.25,0.029285714285714286,,0,H,False
1.25,0.029285714285714286,,0,S,False
1.25,0.029285714285714286,,0,N,False
1.25,0.029285714285714286,,0,C,False
1.25,0.029285714285714286,,1,H,False
1.25,0.029285714285714286,,1,S,False
1.25,0.029285714285714286,,1,N,False
1.25,0.029285714285714286,,1,C,False
1.25,0.029285714285714286,,2,H,False
1.25,0.029285714285714286,,2,S,False
1.25,0.029285714285714286,,2,N,False
1.25,0.029285714285714286,,2,C,False
1.25,0.029285714285714286,,3,H,False
1.25,0.029285714285714286,,3,S,False
1.25,0.029285714285714286,,3,N,False
1.25,0.029285714285714286,,3,C,False
1.25,0.03635714285714286,,0,H,False
1.25,0.03635714285714286,,0,S,False
1.25,0.03635714285714286,,0,N,False
1.25,0.03635714285714286,,0,C,False
1.25,0.03635714285714286,,1,H,False
1.25,0.03635714285714286,,1,S,False
1.25,0.03635714285714286,,1,N,False
1.25,0.03635714285714286,,1,C,False
1.25,0.03635714285714286,,2,H,False
1.25,0.03635714285714286,,2,S,False
1.25,0.03635714285714286,,2,N,False
1.25,0.03635714285714286,,2,C,False
1.25,0.03635714285714286,,3,H,False
1.25,0.03635714285714286,,3,S,False
1.25,0.03635714285714286,,3,N,False
1.25,0.03635714285714286,,3,C,False
1.25,0.04342857142857143,,0,H,False
1.25,0.04342857142857143,,0,S,False
1.25,0.04342857142857143,,0,N,False
1.25,0.04342857142857143,,0,C,False
1.25,0.04342857142857143,,1,H,False
1.25,0.04342857142857143,,1,S,False
1.25,0.04342857142857143,,1,N,False
1.25,0.04342857142857143,,1,C,False
1.25,0.04342857142857143,,2,H,False
1.25,0.04342857142857143,,2,S,False
1.25,0.04342857142857143,,2,N,False
1.25,0.04342857142857143,,2,C,False
1.25,0.04342857142857143,,3,H,False
1.25,0.04342857142857143,,3,S,False
1.25,0.04342857142857143,,3,N,False
1.25,0.04342857142857143,,3,C,False
1.25,0.0505,,0,H,False
1.25,0.0505,,0,S,False
1.25,0.0505,,0,N,False
1.25,0.0505,,0,C,False
1.25,0.0505,,1,H,False
1.25,0.0505,,1,S,False
1.25,0.0505,,1,N,False
1.25,0.0505,,1,C,False
1.25,0.0505,,2,H,False
1.25,0.0505,,2,S,False
1.25,0.0505,,2,N,False
1.25,0.0505,,2,C,False
1.25,0.0505,,3,H,False
1.25,0.0505,,3,S,False
1.25,0.0505,,3,N,False
1.25,0.0505,,3,C,False
1.25,0.05757142857142857,,0,H,False
1.25,0.05757142857142857,,0,S,False
1.25,0.05757142857142857,,0,N,False
1.25,0.05757142857142857,,0,C,False
1.25,0.05757142857142857,,1,H,False
1.25,0.05757142857142857,,1,S,False
1.25,0.05757142857142857,,1,N,False
1.25,0.05757142857142857,,1,C,False
1.25,0.05757142857142857,,2,H,False
1.25,0.05757142857142857,,2,S,False
1.25,0.05757142857142857,,2,N,False
1.25,0.05757142857142857,,2,C,False
1.25,0.05757142857142857,,3,H,False
1.25,0.05757142857142857,,3,S,False
1.25,0.05757142857142857,,3,N,False
1.25,0.05757142857142857,,3,C,False
1.25,0.06464285714285714,,0,H,False
1.25,0.06464285714285714,,0,S,False
1.25,0.06464285714285714,,0,N,False
1.25,0.06464285714285714,,0,C,False
1.25,0.06464285714285714,,1,H,False
1.25,0.06464285714285714,,1,S,False
1.25,0.06464285714285714,,1,N,False
1.25,0.06464285714285714,,1,C,False
1.25,0.06464285714285714,,2,H,False
1.25,0.06464285714285714,,2,S,False
1.25,0.06464285714285714,,2,N,False
1.25,0.06464285714285714,,2,C,False
1.25,0.06464285714285714,,3,H,False
1.25,0.06464285714285714,,3,S,False
1.25,0.06464285714285714,,3,N,False
1.25,0.06464285714285714,,3,C,False
1.25,0.07171428571428572,7.05179282868524,0,H,False
1.25,0.07171428571428572,0.0,0,S,False
1.25,0.07171428571428572,0.0203400000000001,0,N,False
1.25,0.07171428571428572,0.157500000000000,0,C,False
1.25,0.07171428571428572,7.05179282868524,1,H,True
1.25,0.07171428571428572,16.1280888008658,1,S,True
1.25,0.07171428571428572,0.0203400000000001,1,N,True
1.25,0.07171428571428572,0.00312138728323699,1,C,True
1.25,0.07171428571428572,,2,H,False
1.25,0.07171428571428572,,2,S,False
1.25,0.07171428571428572,,2,N,False
1.25,0.07171428571428572,,2,C,False
1.25,0.07171428571428572,,3,H,False
1.25,0.07171428571428572,,3,S,False
1.25,0.07171428571428572,,3,N,False
1.25,0.07171428571428572,,3,C,False
1.25,0.07878571428571429,17.1894832275612,0,H,False
1.25,0.07878571428571429,0.0,0,S,False
1.25,0.07878571428571429,0.0203399999999999,0,N,False
1.25,0.07878571428571429,0.157500000000000,0,C,False
1.25,0.07878571428571429,17.1894832275612,1,H,True
1.25,0.07878571428571429,39.3139047998364,1,S,True
1.25,0.07878571428571429,0.0203399999999999,1,N,True
1.25,0.07878571428571429,0.00312138728323699,1,C,True
1.25,0.07878571428571429,,2,H,False
1.25,0.07878571428571429,,2,S,False
1.25,0.07878571428571429,,2,N,False
1.25,0.07878571428571429,,2,C,False
1.25,0.07878571428571429,,3,H,False
1.25,0.07878571428571429,,3,S,False
1.25,0.07878571428571429,,3,N,False
1.25,0.07878571428571429,,3,C,False
1.25,0.08585714285714285,25.6572379367720,0,H,False
1.25,0.08585714285714285,0.0,0,S,False
1.25,0.08585714285714285,0.0203399999999999,0,N,False
1.25,0.08585714285714285,0.157500000000000,0,C,False
1.25,0.08585714285714285,25.6572379367720,1,H,True
1.25,0.08585714285714285,58.6804266492263,1,S,True
1.25,0.08585714285714285,0.0203399999999999,1,N,True
1.25,0.08585714285714285,0.00312138728323699,1,C,True
1.25,0.08585714285714285,,2,H,False
1.25,0.08585714285714285,,2,S,False
1.25,0.08585714285714285,,2,N,False
1.25,0.08585714285714285,,2,C,False
1.25,0.08585714285714285,,3,H,False
1.25,0.08585714285714285,,3,S,False
1.25,0.08585714285714285,,3,N,False
1.25,0.08585714285714285,,3,C,False
1.25,0.09292857142857143,32.8362797847809,0,H,False
1.25,0.09292857142857143,0.0,0,S,False
1.25,0.09292857142857143,0.0203400000000000,0,N,False
1.25,0.09292857142857143,0.157500000000000,0,C,False
1.25,0.09292857142857143,32.8362797847809,1,H,True
1.25,0.09292857142857143,75.0995454807996,1,S,True
1.25,0.09292857142857143,0.0203400000000000,1,N,True
1.25,0.09292857142857143,0.00312138728323699,1,C,True
1.25,0.09292857142857143,,2,H,False
1.25,0.09292857142857143,,2,S,False
1.25,0.09292857142857143,,2,N,False
1.25,0.09292857142857143,,2,C,False
1.25,0.09292857142857143,,3,H,False
1.25,0.09292857142857143,,3,S,False
1.25,0.09292857142857143,,3,N,False
1.25,0.09292857142857143,,3,C,False
1.25,0.1,39.0000000000000,0,H,False
1.25,0.1,0.0,0,S,False
1.25,0.1,0.0203400000000000,0,N,False
1.25,0.1,0.157500000000000,0,C,False
1.25,0.1,39.0000000000000,1,H,True
1.25,0.1,89.1965317919075,1,S,True
1.25,0.1,0.0203400000000000,1,N,True
1.25,0.1,0.00312138728323699,1,C,True
1.25,0.1,,2,H,False
1.25,0.1,,2,S,False
1.25,0.1,,2,N,False
1.25,0.1,,2,C,False
1.25,0.1,,3,H,False
1.25,0.1,,3,S,False
1.25,0.1,,3,N,False
1.25,0.1,,3,C,False
1.2857142857142856,0.001,,0,H,False
1.2857142857142856,0.001,,0,S,False
1.2857142857142856,0.001,,0,N,False
1.2857142857142856,0.001,,0,C,False
1.2857142857142856,0.001,,1,H,False
1.2857142857142856,0.001,,1,S,False
1.2857142857142856,0.001,,1,N,False
1.2857142857142856,0.001,,1,C,False
1.2857142857142856,0.001,,2,H,False
1.2857142857142856,0.001,,2,S,False
1.2857142857142856,0.001,,2,N,False
1.2857142857142856,0.001,,2,C,False
1.2857142857142856,0.001,,3,H,False
1.2857142857142856,0.001,,3,S,False
1.2857142857142856,0.001,,3,N,False
1.2857142857142856,0.001,,3,C,False
1.2857142857142856,0.008071428571428571,,0,H,False
1.2857142857142856,0.008071428571428571,,0,S,False
1.2857142857142856,0.008071428571428571,,0,N,False
1.2857142857142856,0.008071428571428571,,0,C,False
1.2857142857142856,0.008071428571428571,,1,H,False
1.2857142857142856,0.008071428571428571,,1,S,False
1.2857142857142856,0.008071428571428571,,1,N,False
1.2857142857142856,0.008071428571428571,,1,C,False
1.2857142857142856,0.008071428571428571,,2,H,False
1.2857142857142856,0.008071428571428571,,2,S,False
1.2857142857142856,0.008071428571428571,,2,N,False
1.2857142857142856,0.008071428571428571,,2,C,False
1.2857142857142856,0.008071428571428571,,3,H,False
1.2857142857142856,0.008071428571428571,,3,S,False
1.2857142857142856,0.008071428571428571,,3,N,False
1.2857142857142856,0.008071428571428571,,3,C,False
1.2857142857142856,0.015142857142857142,,0,H,False
1.2857142857142856,0.015142857142857142,,0,S,False
1.2857142857142856,0.015142857142857142,,0,N,False
1.2857142857142856,0.015142857142857142,,0,C,False
1.2857142857142856,0.015142857142857142,,1,H,False
1.2857142857142856,0.015142857142857142,,1,S,False
1.2857142857142856,0.015142857142857142,,1,N,False
1.2857142857142856,0.015142857142857142,,1,C,False
1.2857142857142856,0.015142857142857142,,2,H,False
1.2857142857142856,0.015142857142857142,,2,S,False
1.2857142857142856,0.015142857142857142,,2,N,False
1.2857142857142856,0.015142857142857142,,2,C,False
1.2857142857142856,0.015142857142857142,,3,H,False
1.2857142857142856,0.015142857142857142,,3,S,False
1.2857142857142856,0.015142857142857142,,3,N,False
1.2857142857142856,0.015142857142857142,,3,C,False
1.2857142857142856,0.022214285714285714,,0,H,False
1.2857142857142856,0.022214285714285714,,0,S,False
1.2857142857142856,0.022214285714285714,,0,N,False
1.2857142857142856,0.022214285714285714,,0,C,False
1.2857142857142856,0.022214285714285714,,1,H,False
1.2857142857142856,0.022214285714285714,,1,S,False
1.2857142857142856,0.022214285714285714,,1,N,False
1.2857142857142856,0.022214285714285714,,1,C,False
1.2857142857142856,0.022214285714285714,,2,H,False
1.2857142857142856,0.022214285714285714,,2,S,False
1.2857142857142856,0.022214285714285714,,2,N,False
1.2857142857142856,0.022214285714285714,,2,C,False
1.2857142857142856,0.022214285714285714,,3,H,False
1.2857142857142856,0.022214285714285714,,3,S,False
1.2857142857142856,0.022214285714285714,,3,N,False
1.2857142857142856,0.022214285714285714,,3,C,False
1.2857142857142856,0.029285714285714286,,0,H,False
1.2857142857142856,0.029285714285714286,,0,S,False
1.2857142857142856,0.029285714285714286,,0,N,False
1.2857142857142856,0.029285714285714286,,0,C,False
1.2857142857142856,0.029285714285714286,,1,H,False
1.2857142857142856,0.029285714285714286,,1,S,False
1.2857142857142856,0.029285714285714286,,1,N,False
1.2857142857142856,0.029285714285714286,,1,C,False
1.2857142857142856,0.029285714285714286,,2,H,False
1.2857142857142856,0.029285714285714286,,2,S,False
1.2857142857142856,0.029285714285714286,,2,N,False
1.2857142857142856,0.029285714285714286,,2,C,False
1.2857142857142856,0.029285714285714286,,3,H,False
1.2857142857142856,0.029285714285714286,,3,S,False
1.2857142857142856,0.029285714285714286,,3,N,False
1.2857142857142856,0.029285714285714286,,3,C,False
1.2857142857142856,0.03635714285714286,,0,H,False
1.2857142857142856,0.03635714285714286,,0,S,False
1.2857142857142856,0.03635714285714286,,0,N,False
1.2857142857142856,0.03635714285714286,,0,C,False
1.2857142857142856,0.03635714285714286,,1,H,False
1.2857142857142856,0.03635714285714286,,1,S,False
1.2857142857142856,0.03635714285714286,,1,N,False
1.2857142857142856,0.03635714285714286,,1,C,False
1.2857142857142856,0.03635714285714286,,2,H,False
1.2857142857142856,0.03635714285714286,,2,S,False
1.2857142857142856,0.03635714285714286,,2,N,False
1.2857142857142856,0.03635714285714286,,2,C,False
1.2857142857142856,0.03635714285714286,,3,H,False
1.2857142857142856,0.03635714285714286,,3,S,False
1.2857142857142856,0.03635714285714286,,3,N,False
1.2857142857142856,0.03635714285714286,,3,C,False
1.2857142857142856,0.04342857142857143,,0,H,False
1.2857142857142856,0.04342857142857143,,0,S,False
1.2857142857142856,0.04342857142857143,,0,N,False
1.2857142857142856,0.04342857142857143,,0,C,False
1.2857142857142856,0.04342857142857143,,1,H,False
1.2857142857142856,0.04342857142857143,,1,S,False
1.2857142857142856,0.04342857142857143,,1,N,False
1.2857142857142856,0.04342857142857143,,1,C,False
1.2857142857142856,0.04342857142857143,,2,H,False
1.2857142857142856,0.04342857142857143,,2,S,False
1.2857142857142856,0.04342857142857143,,2,N,False
1.2857142857142856,0.04342857142857143,,2,C,False
1.2857142857142856,0.04342857142857143,,3,H,False
1.2857142857142856,0.04342857142857143,,3,S,False
1.2857142857142856,0.04342857142857143,,3,N,False
1.2857142857142856,0.04342857142857143,,3,C,False
1.2857142857142856,0.0505,,0,H,False
1.2857142857142856,0.0505,,0,S,False
1.2857142857142856,0.0505,,0,N,False
1.2857142857142856,0.0505,,0,C,False
1.2857142857142856,0.0505,,1,H,False
1.2857142857142856,0.0505,,1,S,False
1.2857142857142856,0.0505,,1,N,False
1.2857142857142856,0.0505,,1,C,False
1.2857142857142856,0.0505,,2,H,False
1.2857142857142856,0.0505,,2,S,False
1.2857142857142856,0.0505,,2,N,False
1.2857142857142856,0.0505,,2,C,False
1.2857142857142856,0.0505,,3,H,False
1.2857142857142856,0.0505,,3,S,False
1.2857142857142856,0.0505,,3,N,False
1.2857142857142856,0.0505,,3,C,False
1.2857142857142856,0.05757142857142857,,0,H,False
1.2857142857142856,0.05757142857142857,,0,S,False
1.2857142857142856,0.05757142857142857,,0,N,False
1.2857142857142856,0.05757142857142857,,0,C,False
1.2857142857142856,0.05757142857142857,,1,H,False
1.2857142857142856,0.05757142857142857,,1,S,False
1.2857142857142856,0.05757142857142857,,1,N,False
1.2857142857142856,0.05757142857142857,,1,C,False
1.2857142857142856,0.05757142857142857,,2,H,False
1.2857142857142856,0.05757142857142857,,2,S,False
1.2857142857142856,0.05757142857142857,,2,N,False
1.2857142857142856,0.05757142857142857,,2,C,False
1.2857142857142856,0.05757142857142857,,3,H,False
1.2857142857142856,0.05757142857142857,,3,S,False
1.2857142857142856,0.05757142857142857,,3,N,False
1.2857142857142856,0.05757142857142857,,3,C,False
1.2857142857142856,0.06464285714285714,,0,H,False
1.2857142857142856,0.06464285714285714,,0,S,False
1.2857142857142856,0.06464285714285714,,0,N,False
1.2857142857142856,0.06464285714285714,,0,C,False
1.2857142857142856,0.06464285714285714,,1,H,False
1.2857142857142856,0.06464285714285714,,1,S,False
1.2857142857142856,0.06464285714285714,,1,N,False
1.2857142857142856,0.06464285714285714,,1,C,False
1.2857142857142856,0.06464285714285714,,2,H,False
1.2857142857142856,0.06464285714285714,,2,S,False
1.2857142857142856,0.06464285714285714,,2,N,False
1.2857142857142856,0.06464285714285714,,2,C,False
1.2857142857142856,0.06464285714285714,,3,H,False
1.2857142857142856,0.06464285714285714,,3,S,False
1.2857142857142856,0.06464285714285714,,3,N,False
1.2857142857142856,0.06464285714285714,,3,C,False
1.2857142857142856,0.07171428571428572,5.25896414342630,0,H,False
1.2857142857142856,0.07171428571428572,0.0,0,S,False
1.2857142857142856,0.07171428571428572,0.0206614285714287,0,N,False
1.2857142857142856,0.07171428571428572,0.158571428571429,0,C,False
1.2857142857142856,0.07171428571428572,5.25896414342630,1,H,True
1.2857142857142856,0.07171428571428572,11.9175615419118,1,S,True
1.2857142857142856,0.07171428571428572,0.0206614285714287,1,N,True
1.2857142857142856,0.07171428571428572,0.00317880794701987,1,C,True
1.2857142857142856,0.07171428571428572,,2,H,False
1.2857142857142856,0.07171428571428572,,2,S,False
1.2857142857142856,0.07171428571428572,,2,N,False
1.2857142857142856,0.07171428571428572,,2,C,False
1.2857142857142856,0.07171428571428572,,3,H,False
1.2857142857142856,0.07171428571428572,,3,S,False
1.2857142857142856,0.07171428571428572,,3,N,False
1.2857142857142856,0.07171428571428572,,3,C,False
1.2857142857142856,0.07878571428571429,15.5575702629194,0,H,False
1.2857142857142856,0.07878571428571429,0.0,0,S,False
1.2857142857142856,0.07878571428571429,0.0206614285714285,0,N,False
1.2857142857142856,0.07878571428571429,0.158571428571428,0,C,False
1.2857142857142856,0.07878571428571429,15.5575702629194,1,H,True
1.2857142857142856,0.07878571428571429,35.2556693665081,1,S,True
1.2857142857142856,0.07878571428571429,0.0206614285714285,1,N,True
1.2857142857142856,0.07878571428571429,0.00317880794701987,1,C,True
1.2857142857142856,0.07878571428571429,,2,H,False
1.2857142857142856,0.07878571428571429,,2,S,False
1.2857142857142856,0.07878571428571429,,2,N,False
1.2857142857142856,0.07878571428571429,,2,C,False
1.2857142857142856,0.07878571428571429,,3,H,False
1.2857142857142856,0.07878571428571429,,3,S,False
1.2857142857142856,0.07878571428571429,,3,N,False
1.2857142857142856,0.07878571428571429,,3,C,False
1.2857142857142856,0.08585714285714285,24.1597337770383,0,H,False
1.2857142857142856,0.08585714285714285,0.0,0,S,False
1.2857142857142856,0.08585714285714285,0.0206614285714285,0,N,False
1.2857142857142856,0.08585714285714285,0.158571428571428,0,C,False
1.2857142857142856,0.08585714285714285,24.1597337770383,1,H,True
1.2857142857142856,0.08585714285714285,54.7493967008628,1,S,True
1.2857142857142856,0.08585714285714285,0.0206614285714285,1,N,True
1.2857142857142856,0.08585714285714285,0.00317880794701987,1,C,True
1.2857142857142856,0.08585714285714285,,2,H,False
1.2857142857142856,0.08585714285714285,,2,S,False
1.2857142857142856,0.08585714285714285,,2,N,False
1.2857142857142856,0.08585714285714285,,2,C,False
1.2857142857142856,0.08585714285714285,,3,H,False
1.2857142857142856,0.08585714285714285,,3,S,False
1.2857142857142856,0.08585714285714285,,3,N,False
1.2857142857142856,0.08585714285714285,,3,C,False
1.2857142857142856,0.09292857142857143,31.4527286702537,0,H,False
1.2857142857142856,0.09292857142857143,0.0,0,S,False
1.2857142857142856,0.09292857142857143,0.0206614285714286,0,N,False
1.2857142857142856,0.09292857142857143,0.158571428571429,0,C,False
1.2857142857142856,0.09292857142857143,31.4527286702537,1,H,True
1.2857142857142856,0.09292857142857143,71.2763615354466,1,S,True
1.2857142857142856,0.09292857142857143,0.0206614285714286,1,N,True
1.2857142857142856,0.09292857142857143,0.00317880794701987,1,C,True
1.2857142857142856,0.09292857142857143,,2,H,False
1.2857142857142856,0.09292857142857143,,2,S,False
1.2857142857142856,0.09292857142857143,,2,N,False
1.2857142857142856,0.09292857142857143,,2,C,False
1.2857142857142856,0.09292857142857143,,3,H,False
1.2857142857142856,0.09292857142857143,,3,S,False
1.2857142857142856,0.09292857142857143,,3,N,False
1.2857142857142856,0.09292857142857143,,3,C,False
1.2857142857142856,0.1,37.7142857142857,0,H,False
1.2857142857142856,0.1,0.0,0,S,False
1.2857142857142856,0.1,0.0206614285714286,0,N,False
1.2857142857142856,0.1,0.158571428571429,0,C,False
1.2857142857142856,0.1,37.7142857142857,1,H,True
1.2857142857142856,0.1,85.4659413434248,1,S,True
1.2857142857142856,0.1,0.0206614285714286,1,N,True
1.2857142857142856,0.1,0.00317880794701987,1,C,True
1.2857142857142856,0.1,,2,H,False
1.2857142857142856,0.1,,2,S,False
1.2857142857142856,0.1,,2,N,False
1.2857142857142856,0.1,,2,C,False
1.2857142857142856,0.1,,3,H,False
1.2857142857142856,0.1,,3,S,False
1.2857142857142856,0.1,,3,N,False
1.2857142857142856,0.1,,3,C,False
1.3214285714285714,0.001,,0,H,False
1.3214285714285714,0.001,,0,S,False
1.3214285714285714,0.001,,0,N,False
1.3214285714285714,0.001,,0,C,False
1.3214285714285714,0.001,,1,H,False
1.3214285714285714,0.001,,1,S,False
1.3214285714285714,0.001,,1,N,False
1.3214285714285714,0.001,,1,C,False
1.3214285714285714,0.001,,2,H,False
1.3214285714285714,0.001,,2,S,False
1.3214285714285714,0.001,,2,N,False
1.3214285714285714,0.001,,2,C,False
1.3214285714285714,0.001,,3,H,False
1.3214285714285714,0.001,,3,S,False
1.3214285714285714,0.001,,3,N,False
1.3214285714285714,0.001,,3,C,False
1.3214285714285714,0.008071428571428571,,0,H,False
1.3214285714285714,0.008071428571428571,,0,S,False
1.3214285714285714,0.008071428571428571,,0,N,False
1.3214285714285714,0.008071428571428571,,0,C,False
1.3214285714285714,0.008071428571428571,,1,H,False
1.3214285714285714,0.008071428571428571,,1,S,False
1.3214285714285714,0.008071428571428571,,1,N,False
1.3214285714285714,0.008071428571428571,,1,C,False
1.3214285714285714,0.008071428571428571,,2,H,False
1.3214285714285714,0.008071428571428571,,2,S,False
1.3214285714285714,0.008071428571428571,,2,N,False
1.3214285714285714,0.008071428571428571,,2,C,False
1.3214285714285714,0.008071428571428571,,3,H,False
1.3214285714285714,0.008071428571428571,,3,S,False
1.3214285714285714,0.008071428571428571,,3,N,False
1.3214285714285714,0.008071428571428571,,3,C,False
1.3214285714285714,0.015142857142857142,,0,H,False
1.3214285714285714,0.015142857142857142,,0,S,False
1.3214285714285714,0.015142857142857142,,0,N,False
1.3214285714285714,0.015142857142857142,,0,C,False
1.3214285714285714,0.015142857142857142,,1,H,False
1.3214285714285714,0.015142857142857142,,1,S,False
1.3214285714285714,0.015142857142857142,,1,N,False
1.3214285714285714,0.015142857142857142,,1,C,False
1.3214285714285714,0.015142857142857142,,2,H,False
1.3214285714285714,0.015142857142857142,,2,S,False
1.3214285714285714,0.015142857142857142,,2,N,False
1.3214285714285714,0.015142857142857142,,2,C,False
1.3214285714285714,0.015142857142857142,,3,H,False
1.3214285714285714,0.015142857142857142,,3,S,False
1.3214285714285714,0.015142857142857142,,3,N,False
1.3214285714285714,0.015142857142857142,,3,C,False
1.3214285714285714,0.022214285714285714,,0,H,False
1.3214285714285714,0.022214285714285714,,0,S,False
1.3214285714285714,0.022214285714285714,,0,N,False
1.3214285714285714,0.022214285714285714,,0,C,False
1.3214285714285714,0.022214285714285714,,1,H,False
1.3214285714285714,0.022214285714285714,,1,S,False
1.3214285714285714,0.022214285714285714,,1,N,False
1.3214285714285714,0.022214285714285714,,1,C,False
1.3214285714285714,0.022214285714285714,,2,H,False
1.3214285714285714,0.022214285714285714,,2,S,False
1.3214285714285714,0.022214285714285714,,2,N,False
1.3214285714285714,0.022214285714285714,,2,C,False
1.3214285714285714,0.022214285714285714,,3,H,False
1.3214285714285714,0.022214285714285714,,3,S,False
1.3214285714285714,0.022214285714285714,,3,N,False
1.3214285714285714,0.022214285714285714,,3,C,False
1.3214285714285714,0.029285714285714286,,0,H,False
1.3214285714285714,0.029285714285714286,,0,S,False
1.3214285714285714,0.029285714285714286,,0,N,False
1.3214285714285714,0.029285714285714286,,0,C,False
1.3214285714285714,0.029285714285714286,,1,H,False
1.3214285714285714,0.029285714285714286,,1,S,False
1.3214285714285714,0.029285714285714286,,1,N,False
1.3214285714285714,0.029285714285714286,,1,C,False
1.3214285714285714,0.029285714285714286,,2,H,False
1.3214285714285714,0.029285714285714286,,2,S,False
1.3214285714285714,0.029285714285714286,,2,N,False
1.3214285714285714,0.029285714285714286,,2,C,False
1.3214285714285714,0.029285714285714286,,3,H,False
